,crdc_id,year,ncessch,leaid,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
35246,062580003863,2017,062580003863,0625800,2930598.0,3552215.75,,176357.938,203907.188,241352.047,376710.0,3.93,7.93,2.0
35247,062580003865,2017,062580003865,0625800,2321298.0,2643453.0,,45102.672,86041.922,191010.125,12620430.0,1.09,1.49,1.5
35248,062580003866,2017,062580003866,0625800,2254015.0,2582321.0,,55746.359,87184.359,185374.469,44543.0,1.62,2.02,1.5
35249,062580003867,2017,062580003867,0625800,1830055.0,2734537.75,,351934.469,387808.875,164738.906,82843.0,9.84,10.24,1.5
35250,062580003868,2017,062580003868,0625800,1942809.0,2566048.0,,156359.578,287700.688,179178.484,159754.0,4.37,5.87,1.5
35251,062580003869,2017,062580003869,0625800,8560745.0,10884263.0,,575000.75,1070021.125,678496.188,16680886.0,15.34,20.84,5.0
35252,062580003870,2017,062580003870,0625800,2694521.0,3244050.25,,119701.617,171764.844,258062.047,135474.0,3.62,4.22,2.0
35253,062580007213,2017,062580007213,0625800,790914.0,1187712.0,,73738.43,152039.188,171019.562,75912.0,1.96,2.71,1.25
35254,062580008167,2017,062580008167,0625800,2262716.0,2873927.5,,189310.906,225187.188,196713.594,112149.0,5.59,5.99,1.5
35255,062580008561,2017,062580008561,0625800,585985.0,787188.188,,79190.102,122012.133,,34602.0,2.34,2.84,0.0
35256,062580008906,2017,062580008906,0625800,8384949.0,10471441.0,,391766.219,984873.375,709852.312,19707744.0,13.12,19.12,5.0
35257,062580008907,2017,062580008907,0625800,2855459.0,3310445.0,,161770.859,102204.602,191010.125,142908.0,3.9,1.87,1.5
35258,062580008908,2017,062580008908,0625800,2334028.0,2746806.75,,86876.367,129188.75,196713.594,116803.0,2.46,2.86,1.5
35259,062580008909,2017,062580008909,0625800,1991977.0,2565553.0,,176584.0,200278.406,196713.594,495136.0,6.12,6.52,1.5
35260,062580008910,2017,062580008910,0625800,1788304.0,2221665.75,,102605.852,134042.312,196713.594,82736.0,1.75,2.15,1.5
35261,062580009159,2017,062580009159,0625800,5475289.0,6600738.5,,225955.766,488065.875,411428.031,1398057.0,8.18,11.18,3.0
35262,062580009160,2017,062580009160,0625800,1817165.0,2374138.25,,165047.938,207362.516,184562.156,249857.0,3.71,4.11,1.5
35263,062580009162,2017,062580009162,0625800,2843653.0,3374458.0,,154974.312,179116.344,196713.594,314456.0,4.18,4.58,1.5
35264,062580009404,2017,062580009404,0625800,8911839.0,11461850.0,,673987.625,1185346.25,690676.312,3388091.0,19.31,25.31,5.0
35265,062580009405,2017,062580009405,0625800,4773507.0,6083528.0,,334334.344,564258.438,411428.031,1256479.0,9.21,11.71,3.0
35266,062580009582,2017,062580009582,0625800,3086142.0,3900489.75,,252323.688,309803.094,252220.078,152148.0,6.96,7.56,2.0
35267,062580009583,2017,062580009583,0625800,4360287.0,5380453.5,,172994.484,435743.562,411428.031,1021655.0,4.46,7.46,3.0
35268,062580009585,2017,062580009585,0625800,4780775.0,6148823.0,,349744.812,604832.938,413470.0,334629.0,10.43,13.43,3.0
35269,062580009586,2017,062580009586,0625800,1813371.0,2130342.75,,69647.109,111959.492,135365.047,130771.0,1.84,2.24,1.0
35270,062580009587,2017,062580009587,0625800,2398709.0,3028161.25,,201054.188,238131.781,190265.641,140953.0,4.56,4.96,1.5
35271,062580009588,2017,062580009588,0625800,1969839.0,2652926.0,,229791.938,262284.406,191010.125,161532.0,5.12,5.52,1.5
35272,062580009934,2017,062580009934,0625800,2800782.0,3412421.0,,195361.5,230903.078,185374.469,4402495.0,4.96,5.56,1.5
35273,062580009935,2017,062580009935,0625800,2178413.0,2757511.5,,174112.859,211192.312,193792.562,179239.0,4.62,5.02,1.5
35274,062580010277,2017,062580010277,0625800,4314682.0,5436138.0,,297825.469,430273.594,393357.125,388846.0,8.96,10.96,3.0
35275,062580010278,2017,062580010278,0625800,4683861.0,6185267.0,,453684.438,686276.5,361444.625,993802.0,13.0,15.84,3.0
35276,062580010583,2017,062580010583,0625800,7553102.0,9387261.0,,356722.719,815779.0,661656.25,825183.0,9.0,15.0,5.0
35277,062580011024,2017,062580011024,0625800,2856453.0,3926936.5,,395667.938,428160.406,246655.078,104370.0,9.53,9.93,2.0
35278,062580011025,2017,062580011025,0625800,486587.0,1045215.313,,206310.938,206310.938,146006.047,18707.0,6.0,6.0,1.0
35279,062580011026,2017,062580011026,0625800,2679163.0,3230567.0,,127957.203,165384.047,258062.047,126056.0,4.46,5.06,2.0
35280,062580011027,2017,062580011027,0625800,2767891.0,3339368.0,,168842.984,205920.031,196713.594,80150.0,3.78,4.18,1.5
35281,062580011028,2017,062580011028,0625800,2443988.0,3079129.0,,202966.688,235460.688,196713.594,59431.0,5.56,5.96,1.5
35282,062580012835,2017,062580012835,0625800,,,,,,,,,,
35283,062580013683,2017,062580013683,0625800,526113.0,624656.188,,,21904.74,76638.0,88139.0,0.0,0.2,0.5
35284,062583003871,2017,062583003871,0625830,1743766.0,2361268.0,,,115629.797,501871.719,102954.0,0.0,2.4,7.88
35285,062583003873,2017,062583003873,0625830,562544.0,804230.188,,489.44,45573.16,195623.516,34233.0,0.32,1.8,2.0
35286,062583003876,2017,062583003876,0625830,1902942.0,2202539.25,,,30960.609,268636.562,36237.0,0.0,1.06,4.25
35287,062583003877,2017,062583003877,0625830,3092100.0,4131379.25,,,336874.594,702404.125,200532.0,0.0,5.0,10.15
35288,062583003878,2017,062583003878,0625830,1454340.0,1694380.375,,6161.5,29965.529,203912.781,61110.0,0.09,1.25,3.25
35289,062583003880,2017,062583003880,0625830,1275779.0,1837360.75,,802.29,126971.008,433808.125,98002.0,0.18,1.9,6.75
35290,062583003881,2017,062583003881,0625830,1939857.0,2210803.25,,10785.75,36259.949,223900.031,50944.0,0.16,1.44,4.13
35291,062583003882,2017,062583003882,0625830,1318337.0,1559254.625,,2183.75,25352.279,213380.984,53025.0,0.03,1.03,3.25
35292,062583003883,2017,062583003883,0625830,1960854.0,2308377.75,,,40933.012,306590.25,24778.0,0.0,1.06,4.75
35293,062583003884,2017,062583003884,0625830,1354412.0,1649593.125,,31747.301,36280.828,227152.109,18073.0,1.05,0.75,3.69
35294,062583009937,2017,062583009937,0625830,1303994.0,1557520.0,,16536.75,23934.48,213054.859,23303.0,0.25,1.13,3.56
35295,062583010404,2017,062583010404,0625830,1369582.0,1625029.375,,,32652.75,222794.625,32700.0,0.0,1.13,3.38
35296,062583011453,2017,062583011453,0625830,3973387.0,5226847.0,,,325463.375,927996.375,297207.0,0.0,5.68,14.03
35297,062583013440,2017,062583013440,0625830,,,,,,,,,,
35298,062586003885,2017,062586003885,0625860,912997.0,1172076.25,,40889.809,26772.211,191417.188,69459.0,0.74,0.75,2.44
35299,062586003887,2017,062586003887,0625860,724436.0,937297.75,,15937.9,26297.211,170626.375,64641.0,0.81,1.09,2.0
35300,062586003888,2017,062586003888,0625860,1799316.0,2163534.0,,47847.371,59843.328,256526.531,152227.0,1.78,2.59,4.25
35301,062586003889,2017,062586003889,0625860,1214939.0,1489284.75,,41729.23,38736.988,193878.672,72415.0,1.69,2.44,2.75
35302,062586003890,2017,062586003890,0625860,616990.0,866912.062,,30321.98,47539.781,172059.625,14694.0,0.94,0.09,2.0
35303,062586003891,2017,062586003891,0625860,1870316.0,2183148.5,,59350.969,58885.719,194595.125,30369.0,1.71,2.69,3.0
35304,062586003892,2017,062586003892,0625860,2221026.0,3116839.25,,1789.89,440748.219,453275.375,138372.0,0.44,9.56,5.94
35305,062586003893,2017,062586003893,0625860,1396241.0,1983293.0,,12017.74,202216.797,372816.594,80029.0,0.44,3.32,4.75
35306,062586003894,2017,062586003894,0625860,1747364.0,2151518.0,,47899.641,59978.199,296276.25,131920.0,1.75,2.88,3.88
35307,062586003895,2017,062586003895,0625860,3486920.0,4632743.0,,17258.27,589568.25,538996.5,378727.0,4.44,11.0,7.81
35308,062586005039,2017,062586005039,0625860,2226506.0,2618684.0,,43244.602,72023.75,276909.031,137162.0,1.63,3.25,4.38
35309,062586008912,2017,062586008912,0625860,1299801.0,1595987.5,,41081.18,38982.238,216123.062,105495.0,1.19,2.06,2.88
35310,062586009163,2017,062586009163,0625860,1621934.0,2365185.25,,10675.85,324883.531,407691.0,90050.0,0.44,6.0,4.97
35311,062586009164,2017,062586009164,0625860,1158427.0,1424197.625,,20350.43,46385.91,199033.734,65922.0,0.83,1.84,2.88
35312,062586009939,2017,062586009939,0625860,1560309.0,1844836.625,,25846.221,43890.461,214790.562,106528.0,1.03,1.75,3.0
35313,062586009940,2017,062586009940,0625860,533429.0,767142.188,,30380.43,24291.1,179040.812,61285.0,0.88,1.03,2.0
35314,062598003897,2017,062598003897,0625980,1479943.0,1811841.375,,25736.289,88697.859,217463.719,2165430.0,3.75,1.89,4.13
35315,062598009165,2017,062598009165,0625980,1536210.0,1884218.875,,57799.801,87787.781,202420.844,244286.0,1.88,1.89,4.13
35316,062604003898,2017,062604003898,0626040,862552.0,1211438.875,,125102.953,165868.516,57915.039,64053.0,4.1,3.75,1.75
35317,062604003899,2017,062604003899,0626040,1221569.0,1542469.0,,232496.047,24071.369,64332.0,79205.0,3.3,0.86,2.0
35318,062607009166,2017,062607009166,0626070,544549.0,951729.75,,77211.25,58320.102,271648.906,279186.0,2.62,1.4,2.99
35319,062610002661,2017,062610002661,0626100,130585.0,197724.0,,16406.0,558.0,50175.0,9173.0,1.0,0.25,0.75
35320,062610003900,2017,062610003900,0626100,1462290.0,1873302.0,,171344.0,61704.0,177964.0,191854.0,3.73,5.25,2.0
35321,062610003901,2017,062610003901,0626100,331252.0,592141.0,,80150.0,32433.0,148306.0,98557.0,2.59,1.72,2.0
35322,062610003902,2017,062610003902,0626100,490155.0,719966.0,,40670.0,42452.0,146689.0,79980.0,2.25,1.61,2.0
35323,062610003906,2017,062610003906,0626100,1609948.0,2159007.0,,135251.0,139806.0,274002.0,589571.0,6.25,6.54,4.0
35324,062610003909,2017,062610003909,0626100,740216.0,958190.0,,11640.0,60802.0,145532.0,128277.0,0.75,4.45,2.0
35325,062610006496,2017,062610006496,0626100,80928.0,139869.0,,,,58941.0,743.0,0.0,0.0,1.15
35326,062610007309,2017,062610007309,0626100,89681.0,107330.0,,9777.0,,7872.0,740.0,0.31,0.0,0.25
35327,062610013049,2017,062610013049,0626100,444354.0,627395.0,,51759.0,41957.0,89325.0,52584.0,2.59,1.35,1.5
35328,062610013109,2017,062610013109,0626100,284067.0,430169.0,,35522.0,20536.0,90044.0,36828.0,1.65,0.75,1.5
35329,062610013510,2017,062610013510,0626100,,,,,,,,,,
35330,062613003910,2017,062613003910,0626130,79416.0,197854.344,,73616.539,44821.441,,203590.0,2.28,0.95,0.0
35331,062619000454,2017,062619000454,0626190,2827347.0,3566515.25,,93771.5,290499.812,354896.625,222310.0,2.25,7.36,4.75
35332,062619003911,2017,062619003911,0626190,2088799.0,2605824.25,,93370.047,188856.391,234798.297,135610.0,2.97,7.09,2.95
35333,062619003912,2017,062619003912,0626190,2730626.0,3412835.5,,77389.93,245277.094,359542.375,269996.0,1.94,6.51,4.65
35334,062619003913,2017,062619003913,0626190,1817291.0,2242004.25,,81639.742,134356.781,208715.922,118386.0,2.22,5.23,2.5
35335,062619003914,2017,062619003914,0626190,1332108.0,1711595.125,,54837.891,118046.219,206602.703,74344.0,1.31,3.76,2.38
35336,062619003915,2017,062619003915,0626190,1685675.0,2133711.0,,88144.711,152228.203,207662.734,97912.0,2.5,5.38,2.5
35337,062619003916,2017,062619003916,0626190,2164184.0,2642941.5,,104089.031,165211.719,209456.844,168655.0,3.0,5.85,3.75
35338,062619003917,2017,062619003917,0626190,1776510.0,2230408.25,,106853.133,147508.703,199535.938,94656.0,2.78,6.06,2.5
35339,062619003918,2017,062619003918,0626190,2580897.0,3210964.25,,95401.359,198708.172,335957.375,180365.0,2.78,6.83,3.78
35340,062619003919,2017,062619003919,0626190,2783540.0,3487834.25,,154142.5,206058.438,344093.281,217336.0,4.59,7.61,4.78
35341,062619003920,2017,062619003920,0626190,1711950.0,2187432.5,,88690.617,166520.578,220270.703,119272.0,2.41,5.94,2.75
35342,062619008913,2017,062619008913,0626190,1702814.0,2113434.0,,72679.594,151625.562,186314.219,92361.0,1.38,5.17,2.5
35343,062622003921,2017,062622003921,0626220,1873751.0,2852209.0,,102881.0,711403.0,164174.0,299210.0,0.75,6.41,1.0
35344,062622007789,2017,062622007789,0626220,3815068.0,5730320.0,,82462.0,1388319.0,444471.0,662878.0,1.25,10.91,3.0
35345,062622008914,2017,062622008914,0626220,2134241.0,3237861.0,,123174.0,816103.0,164343.0,327373.0,3.47,11.75,1.0
35346,062622010302,2017,062622010302,0626220,2359613.0,3581516.0,,118109.0,956401.0,147393.0,274294.0,1.91,8.28,1.0
35347,062628003922,2017,062628003922,0626280,2133285.0,3009588.5,,25403.029,228924.109,621975.625,732817.0,0.57,3.3,6.25
35348,062628003923,2017,062628003923,0626280,1087695.0,1770790.375,,,253900.766,429194.062,467011.0,0.0,4.16,4.51
35349,062628003924,2017,062628003924,0626280,3096838.0,4683578.5,,,534535.375,1052205.0,1465204.0,0.0,7.77,9.71
35350,062628003926,2017,062628003926,0626280,2282126.0,3068031.5,,13655.79,200189.016,572060.312,651265.0,0.38,3.09,5.77
35351,062628006931,2017,062628006931,0626280,2224289.0,3526050.25,,21072.6,411231.906,869456.75,1246362.0,0.5,5.96,8.0
35352,062628006932,2017,062628006932,0626280,1623535.0,2319060.0,,12360.86,195400.797,487762.719,496720.0,0.39,2.93,5.15
35353,062628006933,2017,062628006933,0626280,1381049.0,2141715.0,,52116.59,248684.812,459864.594,489985.0,1.35,3.63,4.76
35354,062628007791,2017,062628007791,0626280,2243443.0,3079889.0,,,193080.625,643365.312,750291.0,0.0,2.89,6.45
35355,062628012540,2017,062628012540,0626280,1355547.0,2009343.75,,,148551.188,505244.844,537995.0,0.0,2.31,4.98
35356,062628012773,2017,062628012773,0626280,125.0,125.0,,,,,68.0,0.0,0.0,0.0
35357,062628013301,2017,062628013301,0626280,,,,,,,,,,
35358,062628013928,2017,062628013928,0626280,1393657.0,2026371.0,,,147494.578,485218.594,478922.0,0.0,1.92,4.86
35359,062631003929,2017,062631003929,0626310,197039.0,4046404.0,,648062.125,3170907.25,30394.82,1022386.0,10.36,29.52,0.2
35360,062631003930,2017,062631003930,0626310,1867458.0,6063717.5,,878330.438,3287533.5,30394.82,760241.0,15.7,31.44,0.2
35361,062631003931,2017,062631003931,0626310,209694.0,557573.938,,53895.172,263589.562,30394.82,28659.0,0.75,3.15,0.2
35362,062634003932,2017,062634003932,0626340,329257.0,841491.0,,34505.0,18653.0,150824.0,303350.0,0.3,5.5,1.3
35363,062637000183,2017,062637000183,0626370,212100.0,480926.469,,50083.922,74982.969,143758.688,98849.0,1.5,1.4,2.0
35364,062637000185,2017,062637000185,0626370,491032.0,780661.812,,27338.02,121190.5,141100.844,29266.0,0.75,2.63,1.75
35365,062637001967,2017,062637001967,0626370,2163465.0,2638837.5,,,127223.648,348148.344,219082.0,0.0,2.4,5.0
35366,062637002932,2017,062637002932,0626370,1976088.0,2361943.25,,10868.28,62296.051,312690.531,37233.0,0.3,2.0,3.88
35367,062637002956,2017,062637002956,0626370,1397451.0,1679338.25,,21387.15,31565.711,228933.5,84682.0,0.64,0.8,3.18
35368,062637003934,2017,062637003934,0626370,1436906.0,1705473.0,,45309.172,32420.6,190836.297,128752.0,1.55,0.9,2.88
35369,062637003935,2017,062637003935,0626370,2134981.0,2494730.0,,92543.258,48611.301,218594.0,163895.0,4.05,1.0,2.88
35370,062637003936,2017,062637003936,0626370,1546200.0,1883947.125,,4267.93,74434.648,259044.438,106433.0,0.15,1.4,3.88
35371,062637003941,2017,062637003941,0626370,6500601.0,7846286.5,,,496014.188,849671.0,513097.0,0.0,8.2,12.88
35372,062637003942,2017,062637003942,0626370,4537439.0,5738587.0,,8712.21,461754.719,730681.0,354147.0,0.31,8.0,11.0
35373,062637003944,2017,062637003944,0626370,2777130.0,3427280.5,,,177346.547,472803.5,118059.0,0.0,3.2,6.0
35374,062637003945,2017,062637003945,0626370,1488411.0,1799911.875,,12057.67,85192.094,214251.109,104478.0,0.15,1.4,2.88
35375,062637003946,2017,062637003946,0626370,1250882.0,1507196.375,,20726.42,54338.371,181249.406,19359.0,1.03,0.98,2.88
35376,062637003947,2017,062637003947,0626370,3144038.0,3783816.75,,,149432.172,490346.625,247895.0,0.0,3.05,6.0
35377,062637003950,2017,062637003950,0626370,2925935.0,3282808.75,,17189.34,53256.75,286427.344,175831.0,0.55,1.65,4.25
35378,062637003951,2017,062637003951,0626370,2004636.0,2306966.25,,41515.57,50182.969,210630.844,199120.0,0.3,2.0,2.88
35379,062637003953,2017,062637003953,0626370,761926.0,1077079.75,,,120545.617,194607.625,57080.0,0.0,1.6,2.88
35380,062637003956,2017,062637003956,0626370,2893575.0,3378813.25,,59903.809,123721.648,301612.125,233183.0,1.93,2.2,4.73
35381,062637003957,2017,062637003957,0626370,1769885.0,2049300.5,,6233.48,68557.758,204624.016,103545.0,0.15,1.3,2.88
35382,062637003958,2017,062637003958,0626370,1443720.0,1726793.625,,29466.26,30451.891,223155.406,96689.0,1.0,1.1,2.88
35383,062637003959,2017,062637003959,0626370,2729150.0,3088661.25,,27714.26,49856.988,281939.719,238052.0,0.3,1.3,4.25
35384,062637003960,2017,062637003960,0626370,4267765.0,5510788.0,,90228.047,332812.156,819982.0,492486.0,2.58,6.6,11.88
35385,062637003961,2017,062637003961,0626370,4914010.0,5995972.0,,7914.83,325883.875,748163.188,334104.0,0.3,6.4,11.18
35386,062637003962,2017,062637003962,0626370,2099254.0,2820757.0,,51680.16,130469.562,539352.625,127847.0,1.63,2.4,7.5
35387,062637003963,2017,062637003963,0626370,1150877.0,1909800.25,,,184787.625,574135.438,81841.0,0.0,4.0,7.0
35388,062637003965,2017,062637003965,0626370,1724790.0,2250137.5,,11540.84,141919.656,371887.0,133291.0,0.38,2.4,5.0
35389,062637003966,2017,062637003966,0626370,,0.0,,,,,0.0,0.0,0.0,0.0
35390,062637003967,2017,062637003967,0626370,2299110.0,2676253.5,,43417.422,78970.977,254754.984,148531.0,0.15,1.5,3.38
35391,062637003969,2017,062637003969,0626370,2810539.0,3462094.25,,,136220.984,515334.25,191825.0,0.0,2.4,6.0
35392,062637003972,2017,062637003972,0626370,1669591.0,2015660.25,,61590.141,66344.102,218134.438,37590.0,1.16,1.9,3.38
35393,062637003973,2017,062637003973,0626370,1693431.0,1937533.375,,19364.26,33127.859,191609.844,140142.0,0.64,0.9,2.88
35394,062637003974,2017,062637003974,0626370,2019329.0,2305369.25,,75069.031,35119.328,175851.672,117989.0,2.76,1.1,2.88
35395,062637003975,2017,062637003975,0626370,1667098.0,2044689.625,,10716.93,170215.312,196659.094,122197.0,0.59,2.5,2.88
35396,062637003977,2017,062637003977,0626370,1842463.0,2096048.625,,45213.641,26122.0,182250.094,155728.0,0.15,1.0,3.13
35397,062637003978,2017,062637003978,0626370,1792602.0,2096487.875,,77113.008,32420.58,194351.922,155076.0,0.15,1.2,2.88
35398,062637003979,2017,062637003979,0626370,2573651.0,3169037.0,,1443.09,140978.656,452963.969,269994.0,0.02,3.28,6.0
35399,062637003980,2017,062637003980,0626370,2144952.0,2513096.25,,112184.656,48611.301,207348.078,157145.0,0.15,1.1,2.88
35400,062637003981,2017,062637003981,0626370,1097866.0,1387546.375,,36649.32,35773.039,217257.312,77008.0,0.79,0.9,2.88
35401,062637003983,2017,062637003983,0626370,1330476.0,1614336.75,,32488.119,37654.172,213717.562,115325.0,0.75,0.9,2.88
35402,062637003984,2017,062637003984,0626370,1617836.0,1987229.125,,20329.801,155726.969,193336.234,72236.0,0.15,2.79,2.88
35403,062637003985,2017,062637003985,0626370,1733114.0,2077244.75,,8535.93,39961.91,295632.219,75002.0,0.3,1.58,3.38
35404,062637003986,2017,062637003986,0626370,4054929.0,5244148.0,,52951.75,434781.625,701485.0,287971.0,0.81,8.0,10.88
35405,062637007076,2017,062637007076,0626370,2624180.0,3248840.75,,21035.891,120240.148,483384.062,230729.0,0.49,2.6,6.49
35406,062637007319,2017,062637007319,0626370,2019981.0,2258748.75,,10087.11,35122.559,193557.422,171004.0,0.64,1.0,2.88
35407,062637008458,2017,062637008458,0626370,205932.0,381498.469,,,27765.039,147801.297,10933.0,0.0,0.3,2.0
35408,062637008688,2017,062637008688,0626370,747050.0,1278104.75,,279874.125,,251179.609,186750.0,8.2,0.0,1.0
35409,062637008916,2017,062637008916,0626370,2707132.0,3319040.5,,,153534.797,458373.406,261276.0,0.0,3.08,6.0
35410,062637009406,2017,062637009406,0626370,1658219.0,1940733.75,,8535.91,68452.047,205526.266,62685.0,0.3,1.9,3.38
35411,062637009946,2017,062637009946,0626370,1051515.0,1112886.875,,,18510.02,42861.27,19554.0,0.0,0.4,0.8
35412,062637010195,2017,062637010195,0626370,181062.0,344161.562,,,34322.719,128776.438,4392.0,0.0,0.4,1.63
35413,062637010197,2017,062637010197,0626370,189405.0,328668.0,,,18510.02,120752.609,3817.0,0.0,1.11,1.2
35414,062637010756,2017,062637010756,0626370,2109411.0,2402894.25,,8535.91,37427.859,247519.156,74738.0,0.3,1.1,3.38
35415,062640001486,2017,062640001486,0626400,2202433.0,2995153.5,,80334.0,477450.5,234936.0,2848749.0,3.0,14.0,2.0
35416,062640003987,2017,062640003987,0626400,1740750.0,2925319.0,,220345.0,703939.0,260285.0,476193.0,8.0,20.0,2.0
35417,062640003989,2017,062640003989,0626400,1263736.0,1914123.0,,26457.0,471091.0,152839.0,395778.0,1.0,15.0,1.0
35418,062640003990,2017,062640003990,0626400,1591530.0,2455095.5,,244807.0,468219.5,150539.0,418234.0,9.0,15.0,1.0
35419,062640003991,2017,062640003991,0626400,1568958.0,2374031.5,,201450.0,474243.5,129380.0,218803.0,8.0,15.0,1.0
35420,062643003992,2017,062643003992,0626430,236330.0,466524.156,,34554.75,68225.391,127414.0,485221.0,1.5,1.0,2.0
35421,062646003993,2017,062646003993,0626460,506562.0,743947.875,,33062.809,47545.18,156777.719,367521.0,1.1,1.11,1.79
35422,062649003994,2017,062649003994,0626490,1110604.0,1566994.5,,153746.406,198493.594,104149.781,34178.0,5.51,5.96,1.0
35423,062649003995,2017,062649003995,0626490,1858062.0,2362806.5,,86498.781,303343.094,114901.883,140764.0,2.44,8.27,1.0
35424,062649003999,2017,062649003999,0626490,2500640.0,2968168.75,,164432.984,210173.953,92921.109,40252.0,5.98,7.25,1.0
35425,062649004001,2017,062649004001,0626490,1036841.0,1387591.125,,105819.547,174291.312,70638.648,22437.0,3.77,4.65,1.0
35426,062664004011,2017,062664004011,0626640,1059804.0,1280714.75,,23532.25,73697.672,123680.719,20280.0,3.44,7.37,1.0
35427,062664004012,2017,062664004012,0626640,1409274.0,1647057.625,,19723.59,91031.219,127028.039,24547.0,5.25,6.35,1.0
35428,062664004013,2017,062664004013,0626640,1705650.0,1992387.25,,47336.359,108026.672,131373.484,66203.0,3.75,8.65,1.0
35429,062664004017,2017,062664004017,0626640,1584473.0,1862929.375,,27327.48,122673.258,128454.859,88993.0,2.81,8.95,1.0
35430,062664004018,2017,062664004018,0626640,852077.0,981184.562,,14037.05,86431.25,28639.26,22096.0,9.2,1.03,1.0
35431,062664004020,2017,062664004020,0626640,1353691.0,1612268.5,,1513.89,127133.117,129930.156,106932.0,2.06,10.16,1.0
35432,062664004021,2017,062664004021,0626640,827186.0,1037505.0,,13972.38,66384.109,129962.25,26711.0,1.64,4.34,1.0
35433,062664004022,2017,062664004022,0626640,5692743.0,7081023.0,,56774.301,964373.188,367132.75,338338.0,9.44,31.34,3.86
35434,062664004023,2017,062664004023,0626640,1262321.0,1483414.375,,9186.38,78553.281,133353.125,28136.0,3.31,6.46,1.0
35435,062664004024,2017,062664004024,0626640,1200261.0,1455347.5,,16429.301,110287.43,128369.391,69737.0,4.69,8.82,1.0
35436,062664004026,2017,062664004026,0626640,1483890.0,1896790.875,,118874.242,166519.125,127506.812,37884.0,6.2,6.95,1.0
35437,062664004027,2017,062664004027,0626640,1069032.0,1313331.375,,41182.391,76088.922,127027.922,29229.0,2.78,5.66,1.0
35438,062664004028,2017,062664004028,0626640,2937991.0,3654046.5,,21480.26,428874.156,265700.469,77377.0,7.88,19.29,2.22
35439,062664004030,2017,062664004030,0626640,429310.0,733133.062,,29246.439,114548.969,160027.188,37163.0,1.33,2.13,1.5
35440,062664004031,2017,062664004031,0626640,1649865.0,2043777.375,,42675.391,221304.344,129932.039,34193.0,2.75,10.31,2.0
35441,062664004032,2017,062664004032,0626640,2693430.0,3414838.0,,32357.35,423110.625,265939.531,63413.0,6.06,19.88,2.2
35442,062664004033,2017,062664004033,0626640,1187552.0,1395872.75,,729.19,75677.867,131913.109,31271.0,1.38,8.39,1.0
35443,062664004036,2017,062664004036,0626640,1223670.0,1498496.5,,69883.211,76508.617,128434.078,17982.0,5.3,5.34,2.0
35444,062664004037,2017,062664004037,0626640,5155939.0,6533478.5,,53826.762,918392.312,405320.062,343523.0,7.72,30.29,4.86
35445,062664004038,2017,062664004038,0626640,1089465.0,1271233.625,,5688.36,69708.961,106370.594,35237.0,1.5,5.88,1.0
35446,062664004039,2017,062664004039,0626640,2097264.0,3201365.75,,301705.594,562348.125,240047.5,1650156.0,6.58,13.18,2.0
35447,062664004041,2017,062664004041,0626640,456872.0,607156.812,,22863.18,62455.172,64965.961,23334.0,1.33,4.8,0.5
35448,062664004695,2017,062664004695,0626640,1252407.0,1853910.625,,91518.867,281520.219,228464.062,578070.0,2.13,5.05,3.0
35449,062664006081,2017,062664006081,0626640,1211124.0,1798322.75,,,333741.594,253457.016,60251.0,0.0,9.1,2.0
35450,062664007575,2017,062664007575,0626640,3003192.0,3676449.5,,24359.789,346618.844,302278.188,62768.0,2.88,16.25,2.6
35451,062664010563,2017,062664010563,0626640,790485.0,1186767.375,,232.45,175673.453,220376.312,36182.0,0.63,4.95,2.2
35452,062664010976,2017,062664010976,0626640,2030509.0,2371192.0,,5062.47,205587.141,130033.078,102356.0,1.94,11.13,1.0
35453,062664011258,2017,062664011258,0626640,2472932.0,3171562.75,,44314.609,385650.0,268666.125,40421.0,3.83,18.61,2.2
35454,062664011271,2017,062664011271,0626640,650925.0,826103.75,,,45267.09,129911.594,8952.0,0.0,1.78,1.0
35455,062664012535,2017,062664012535,0626640,5463388.0,6877517.5,,21375.051,802975.188,589779.188,359179.0,8.0,29.19,4.0
35456,062664013721,2017,062664013721,0626640,82901.0,108568.172,,25667.051,,,2070.0,1.0,0.0,0.0
35457,062667004042,2017,062667004042,0626670,1696504.0,1949131.875,,,5904.5,246723.219,176779.0,0.0,0.15,3.72
35458,062667004043,2017,062667004043,0626670,1406731.0,1684101.25,,,55783.578,221586.312,402386.0,0.0,0.65,2.72
35459,062667004044,2017,062667004044,0626670,1690936.0,1915433.75,,,13023.54,211474.156,236972.0,0.0,0.35,2.72
35460,062667004045,2017,062667004045,0626670,1201019.0,1428732.125,,,5904.5,221807.984,518077.0,0.0,0.15,2.72
35461,062667004046,2017,062667004046,0626670,2305608.0,2546909.0,,,25367.061,215933.922,309015.0,0.0,0.45,2.72
35462,062667004047,2017,062667004047,0626670,1975533.0,2416008.0,,,54003.82,386470.406,766512.0,0.0,0.55,3.72
35463,062667004048,2017,062667004048,0626670,2155612.0,2452098.25,,,45446.078,251039.516,456042.0,0.0,0.55,2.72
35464,062667004049,2017,062667004049,0626670,1570713.0,1795830.375,,,23882.42,201234.719,225667.0,0.0,0.53,2.72
35465,062667004050,2017,062667004050,0626670,2013614.0,2294733.0,,,47702.352,233416.516,598418.0,0.0,0.72,2.72
