,crdc_id,year,ncessch,leaid,teachers_fte_crdc,teachers_certified_fte,teachers_uncertified_fte,teachers_first_year_fte,teachers_second_year_fte,teachers_current_sy,teachers_previous_sy,teachers_absent_fte,counselors_fte,psychologists_fte,social_workers_fte,nurses_fte,security_guard_fte,law_enforcement_fte,law_enforcement_ind
39395,069984500001,2017,063531010989,0635310,17.0,17.0,0.0,8.0,6.0,17.0,14.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
39396,069984600001,2017,060907012684,0609070,11.0,11.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39397,069984700001,2017,062772006035,0627720,14.0,10.5,4.0,0.0,0.0,18.0,18.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
39398,069984800001,2017,060195010558,0601950,11.0,11.0,0.0,2.0,3.0,11.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39399,069984900001,2017,063531008546,0635310,87.0,76.0,11.6,6.4,3.0,101.0,90.0,10.5,6.0,0.5,0.0,0.0,4.5,1.0,1.0
39400,069985000001,2017,063432012786,0634320,13.0,13.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39401,069985200001,2017,069103112462,0691031,14.0,12.8,2.0,2.0,1.0,17.0,13.0,4.8,1.3,0.0,0.0,0.2,3.0,0.0,0.0
39402,069985300001,2017,069102400688,0691024,15.0,14.0,1.0,1.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39403,069985400001,2017,063531010992,0635310,30.0,30.5,0.0,0.0,3.0,30.0,31.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39404,069985500001,2017,069102414040,0691024,13.0,13.0,0.0,0.0,0.75,18.0,16.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0
39405,069985600001,2017,069103314082,0691033,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
39406,069985800001,2017,069102414001,0691024,20.0,20.0,0.0,9.0,3.0,20.0,14.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
39407,069985900001,2017,060744012855,0607440,31.0,31.0,0.0,14.0,3.0,31.0,15.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
39408,069986000001,2017,060309008155,0603090,4.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39409,069986100001,2017,062825008313,0628250,29.0,29.9,0.0,1.0,2.0,23.0,21.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39410,069986200001,2017,060005208486,0600052,13.0,13.19,0.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39411,069986300001,2017,062409012661,0624090,10.0,10.0,0.0,1.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39412,069986400001,2017,062994011918,0629940,9.0,8.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39413,069986500001,2017,063324013882,0633240,9.0,9.0,0.0,1.0,1.0,8.0,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
39414,069986700001,2017,060001411746,0600014,16.0,16.0,0.0,0.0,3.0,21.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39415,069986800001,2017,060141406027,0601414,35.0,35.0,0.0,0.0,1.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39416,069986900001,2017,062382013690,0623820,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39417,069987100001,2017,063117007601,0631170,18.0,18.95,0.0,0.0,0.0,50.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39418,069987200001,2017,062271013348,0622710,20.0,19.0,1.0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39419,069987400001,2017,063432008303,0634320,42.0,42.0,0.0,2.0,3.0,42.0,39.0,4.0,2.0,1.6,1.0,1.0,1.0,0.0,0.0
39420,069987500001,2017,063417010364,0634170,11.0,11.0,0.0,1.0,1.0,12.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39421,069987600001,2017,063417011108,0634170,17.0,17.0,0.0,0.0,0.0,17.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39422,069987700001,2017,062271014063,0622710,8.0,5.5,3.0,3.0,0.0,9.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
39423,069987800001,2017,063315013116,0633150,20.0,20.0,0.0,2.0,1.0,20.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
39424,069987900001,2017,060945014024,0609450,30.0,27.4,3.16,0.0,0.0,33.0,31.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
39425,069988000001,2017,069103713960,0691037,13.0,12.0,1.0,3.0,0.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39426,069988100001,2017,,,11.0,11.8,0.0,0.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39427,069988300001,2017,062271013974,0622710,10.0,8.67,2.0,2.0,1.0,12.0,7.0,1.0,1.33,0.5,0.0,0.0,1.0,0.0,0.0
39428,069988400001,2017,069104712801,0691047,10.0,10.67,0.0,0.0,0.0,13.0,13.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
39429,069988500001,2017,062079007308,0620790,12.0,12.0,0.0,1.0,1.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39430,069988700001,2017,069103513979,0691035,19.0,18.0,1.0,3.0,3.0,19.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39431,069988800001,2017,061495011927,0614950,9.0,9.0,0.0,5.0,0.0,9.0,4.0,2.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0
39432,069988900001,2017,063351011178,0633510,66.0,62.61,4.0,7.0,1.0,62.0,47.0,20.85,3.0,0.6,0.0,0.0,0.0,0.0,0.0
39433,069989100001,2017,063432010636,0634320,25.0,24.5,1.0,3.0,1.0,26.0,52.0,3.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0
39434,069989200001,2017,063432013580,0634320,14.0,14.5,0.0,4.0,2.0,14.0,24.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
39435,069989300001,2017,062610012408,0626100,5.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39436,069989400001,2017,062610012767,0626100,22.0,22.0,0.0,0.0,0.0,22.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39437,069989500001,2017,060570014037,0605700,88.0,88.0,0.0,4.0,8.75,91.0,7.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
39438,069989600001,2017,063444007219,0634440,84.0,84.0,0.0,21.0,9.0,84.0,57.0,4.0,3.0,0.0,0.0,0.0,18.5,0.0,0.0
39439,069989700001,2017,069103112662,0691031,6.0,6.0,0.0,0.0,0.0,6.0,6.0,1.0,0.3,0.0,0.0,0.05,1.0,0.0,0.0
39440,069989800001,2017,064200007533,0642000,58.0,58.0,0.0,0.0,1.0,63.0,61.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
39441,069989900001,2017,060933010398,0609330,10.0,10.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0
39442,069990000001,2017,069102414060,0691024,17.0,17.0,0.0,0.0,4.0,23.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39443,069990099999,2017,069102414060,0691024,13.0,13.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39444,069990100001,2017,063432012640,0634320,15.0,15.0,0.0,1.0,4.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39445,069990200001,2017,063432012630,0634320,21.0,21.0,0.0,2.0,3.0,22.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39446,069990300001,2017,063660008391,0636600,12.0,12.8,0.0,0.0,1.5,15.0,9.0,0.0,0.5,0.1,0.0,0.1,0.0,0.0,0.0
39447,069990400001,2017,062334011160,0623340,11.0,11.05,0.0,2.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39448,069990500001,2017,062334012209,0623340,4.0,4.4,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39449,069990600001,2017,062334014101,0623340,2.0,2.75,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39450,069990700001,2017,060837012750,0608370,7.0,7.9,0.0,0.0,0.0,9.0,20.0,0.5,0.0,2.5,0.0,0.2,0.0,0.0,0.0
39451,069990800001,2017,062688012922,0626880,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,0.6,0.2,0.0,0.05,0.0,0.0,0.0
39452,069990900001,2017,069102311840,0691023,10.0,10.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39453,069991000001,2017,061674013531,0616740,12.0,9.0,3.0,0.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39454,069991200001,2017,063417012377,0634170,21.0,21.0,0.0,1.0,1.0,21.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39455,069991300001,2017,062712013495,0627120,2.0,2.13,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39456,069991500001,2017,062664010975,0626640,10.0,10.5,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
39457,069991600001,2017,061893013354,0618930,21.0,20.0,1.0,2.0,3.0,21.0,13.0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
39458,069991700001,2017,063255013986,0632550,11.0,11.0,0.0,2.0,4.0,12.0,3.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
39459,069991800001,2017,062775013958,0627750,13.0,13.93,0.0,0.0,0.0,24.0,14.0,0.0,0.6,0.88,0.0,0.0,0.0,0.0,0.0
39460,069991900001,2017,069104513015,0691045,17.0,14.0,3.0,2.0,1.0,17.0,17.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
39461,069992100001,2017,060171013723,0601710,18.0,18.0,0.0,0.0,1.0,18.0,16.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
39462,069992300001,2017,060002803648,0600028,27.0,23.0,4.5,3.0,2.0,29.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39463,069992500001,2017,063432010056,0634320,99.0,99.0,0.0,14.0,5.0,99.0,68.0,7.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
39464,069992600001,2017,061407012818,0614070,5.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
39465,069992700001,2017,060962011336,0609620,31.0,31.0,0.0,1.0,2.0,31.0,27.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39466,069992800001,2017,060768000736,0607680,5.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
39467,069992900001,2017,060528012941,0605280,45.0,45.0,0.0,5.0,3.0,45.0,30.0,3.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0
39468,069993000001,2017,060300011590,0603000,6.0,6.5,0.0,0.0,1.0,7.0,7.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
39469,069993100001,2017,069102414191,0691024,3.0,3.2,0.5,3.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39470,069993200001,2017,063099010711,0630990,34.0,34.0,0.0,5.0,1.0,34.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39471,069993300001,2017,069103512016,0691035,44.0,44.34,0.0,1.0,2.0,42.0,40.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39472,069993400001,2017,060000914141,0600009,14.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39473,069993500001,2017,060573014013,0605730,14.0,14.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39474,069993600001,2017,062271014104,0622710,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39475,069993700001,2017,062271014117,0622710,6.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39476,069993800001,2017,069102414046,0691024,11.0,11.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39477,069993900001,2017,069104108409,0691041,9.0,7.2,2.0,0.0,2.0,11.0,9.0,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
39478,069994000001,2017,069104512862,0691045,40.0,40.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39479,069994200001,2017,062271013966,0622710,11.0,6.0,5.0,1.0,1.0,11.0,5.0,1.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0
39480,069994400001,2017,069103110651,0691031,78.0,74.0,4.0,3.0,6.0,78.0,74.0,16.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0
39481,069994500001,2017,062271013765,0622710,12.0,12.8,0.0,0.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
39482,069994600001,2017,063462008283,0634620,186.0,186.5,0.0,1.0,2.0,193.0,175.0,7.0,6.0,3.8,0.0,0.0,0.0,0.0,0.0
39483,069994700001,2017,060675013821,0606750,41.0,41.6,0.0,2.0,0.0,50.0,48.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39484,069994800001,2017,069100812983,0691008,8.0,8.0,0.0,2.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39485,069995000001,2017,060837012755,0608370,9.0,9.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39486,069995100001,2017,063600008732,0636000,21.0,21.4,0.0,0.0,0.0,21.0,20.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0
39487,069995200001,2017,064290006984,0642900,16.0,16.57,0.0,1.0,0.83,73.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39488,069995300001,2017,069101214168,0691012,4.0,3.0,1.5,2.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39489,069995400001,2017,063417013063,0634170,4.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39490,069995500001,2017,060408013800,0604080,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39491,069995600001,2017,069101112197,0691011,57.0,57.0,0.0,3.0,3.0,52.0,33.0,5.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0
39492,069995899999,2017,061839013719,0618390,4.0,4.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39493,069995999999,2017,061128011473,0611280,26.0,22.7,4.0,4.0,0.0,28.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39494,069996099999,2017,069105113008,0691051,18.0,15.0,3.0,0.0,2.0,18.0,16.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
39495,069996199999,2017,069105112901,0691051,20.0,20.0,0.0,2.0,2.0,26.0,12.0,3.7,3.75,0.0,0.0,1.0,0.0,0.0,0.0
39496,069996299999,2017,069105112844,0691051,11.0,11.0,0.0,2.0,2.0,11.0,11.0,0.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0
39497,069996399999,2017,064256011686,0642560,8.0,7.61,0.5,3.41,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39498,069996499999,2017,069102613730,0691026,8.0,8.0,0.0,2.0,1.0,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39499,069996599999,2017,069102612985,0691026,22.0,22.0,0.0,7.0,5.0,25.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39500,069996699999,2017,062475010819,0624750,4.0,4.5,0.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39501,069996799999,2017,063315013908,0633150,29.0,27.35,2.5,2.0,2.0,63.0,53.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
39502,069996999998,2017,063441012800,0634410,17.0,15.7,2.0,1.0,1.0,21.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39503,069996999999,2017,060243014097,0602430,32.0,29.2,3.0,1.0,2.0,39.0,32.0,0.8,3.6,1.0,0.0,0.0,0.0,0.0,0.0
39504,069997099998,2017,063441012256,0634410,99.0,94.08,5.8,46.92,6.11,134.0,109.0,52.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39505,069997399999,2017,063441007354,0634410,21.0,21.0,0.0,5.0,0.0,21.0,16.0,1.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0
39506,069997499999,2017,064059013743,0640590,23.0,22.3,1.0,4.0,4.2,27.0,21.0,1.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0
39507,069997599999,2017,060861012866,0608610,11.0,11.0,0.0,1.0,2.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39508,069997699999,2017,060861012425,0608610,17.0,17.0,0.0,0.0,1.0,17.0,15.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
39509,069997799999,2017,062703013952,0627030,7.0,7.24,0.0,0.0,0.0,7.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
39510,069997800001,2017,062703013797,0627030,22.0,22.0,0.0,1.0,1.0,32.0,20.0,0.0,1.0,0.88,0.0,0.0,0.0,0.0,0.0
39511,069998099999,2017,062712012515,0627120,9.0,9.1,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39512,069998199999,2017,062703013191,0627030,48.0,48.0,0.0,2.0,5.0,48.0,38.0,3.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0
39513,069998299999,2017,062703013064,0627030,46.0,20.88,25.92,4.99,10.97,44.0,24.0,0.94,1.92,0.0,0.0,1.0,5.98,0.0,0.0
39514,069998399999,2017,063581008401,0635810,6.0,6.88,0.0,1.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39515,069998500001,2017,069107813536,0691078,15.0,7.83,7.17,1.0,0.0,18.0,15.0,3.0,1.0,0.1,0.25,0.0,4.0,0.0,0.0
39516,069998800001,2017,061734013525,0617340,21.0,8.0,13.0,1.0,4.0,21.0,16.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
39517,069998900001,2017,062805013155,0628050,23.0,17.4,5.6,4.5,1.0,25.0,16.0,0.0,2.5,0.0,0.0,0.0,1.0,1.0,1.0
39518,069999000001,2017,062271013537,0622710,19.0,19.86,0.0,3.0,2.0,25.0,22.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
39519,069999200001,2017,062271013564,0622710,27.0,26.33,1.0,2.0,4.0,29.0,24.0,4.0,3.33,0.33,0.0,0.0,0.0,0.0,0.0
39520,069999300001,2017,062271012852,0622710,19.0,16.0,3.0,2.0,5.0,19.0,16.0,5.0,3.0,0.5,0.0,0.0,1.0,0.0,0.0
39521,069999400001,2017,063384012998,0633840,9.0,9.0,0.0,2.0,2.0,9.0,8.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
39522,069999500001,2017,061071013185,0610710,16.0,16.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
39523,069999600001,2017,061437013582,0614370,19.0,15.0,4.0,4.0,4.0,19.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39524,069999899999,2017,060231012989,0602310,15.0,11.0,4.0,3.0,4.0,15.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39525,069999900001,2017,062271013094,0622710,19.0,18.0,1.0,0.0,0.0,19.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
39526,06CC00100001,2017,060001308762,0600013,14.0,14.1,0.15,1.15,0.0,16.0,12.0,3.0,0.0,0.0,0.97,0.14,0.0,0.0,0.0
39527,06CC00200001,2017,060001312012,0600013,7.0,7.4,0.36,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0
39528,06CC00300001,2017,060001312302,0600013,23.0,23.3,0.0,1.0,0.0,20.0,17.0,0.0,19.81,0.0,0.0,0.0,0.0,0.0,0.0
39529,06CC00400001,2017,062271013872,0622710,14.0,14.0,0.0,5.0,3.0,14.0,13.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0
39530,06CC00500001,2017,060002712433,0600027,24.0,24.0,0.0,4.0,4.0,24.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39531,06CC00600001,2017,062271013765,0622710,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39532,06CC00700001,2017,063828011827,0638280,23.0,23.0,0.0,0.0,0.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39533,06CC00800001,2017,060004710393,0600047,22.0,22.0,0.0,3.0,2.0,22.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39534,06CC00900001,2017,060004711425,0600047,31.0,31.0,0.0,4.0,3.0,31.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39535,06CC01000001,2017,060004711426,0600047,28.0,28.0,0.0,1.0,1.0,28.0,25.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39536,06CC01100001,2017,062271013900,0622710,14.0,14.0,0.0,6.0,2.0,14.0,7.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0
39537,06CC01400001,2017,060177000042,0601770,26.0,26.25,0.0,1.0,0.0,26.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39538,06CC01499999,2017,060177013871,0601770,11.0,11.4,0.0,1.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39539,06CC01500001,2017,060177008673,0601770,17.0,16.0,1.0,2.0,0.0,21.0,8.0,0.0,1.2,0.0,0.0,0.0,1.0,0.2,1.0
39540,06CC01699999,2017,060177008674,0601770,7.0,6.0,1.0,0.0,0.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39541,06CC01700001,2017,060177012399,0601770,30.0,25.0,5.0,2.0,2.0,38.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39542,06CC01800001,2017,060231011444,0602310,21.0,14.0,7.0,0.0,3.0,21.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
39543,06CC01900001,2017,060369008715,0603690,218.0,218.0,0.0,21.0,13.0,218.0,174.0,115.0,17.0,6.0,0.0,0.0,12.0,0.0,0.0
39544,06CC02099999,2017,069103513925,0691035,8.0,8.0,0.0,3.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39545,06CC02100001,2017,060474012715,0604740,35.0,32.36,3.0,0.0,0.0,39.0,28.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0
39546,06CC02200001,2017,060474012792,0604740,32.0,28.84,4.0,0.0,0.0,36.0,28.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
39547,06CC02399999,2017,069103513875,0691035,7.0,7.0,0.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39548,06CC02400001,2017,060627011580,0606270,26.0,26.4,0.0,0.0,1.0,27.0,27.0,5.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0
39549,06CC02500001,2017,060681011124,0606810,28.0,28.0,0.0,0.0,3.0,26.0,20.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
39550,06CC02600001,2017,060681012409,0606810,10.0,10.0,0.0,2.0,1.0,10.0,7.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
39551,06CC02700001,2017,060813011809,0608130,20.0,16.01,4.6,6.01,1.0,21.0,15.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39552,06CC02800001,2017,062271013857,0622710,28.0,20.0,8.0,10.0,12.0,28.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39553,06CC02900001,2017,061182010402,0611820,22.0,21.0,1.0,2.0,3.0,22.0,18.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
39554,06CC03099999,2017,061182010664,0611820,8.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39555,06CC03100001,2017,061182010666,0611820,15.0,10.0,5.0,4.0,6.0,15.0,14.0,2.0,0.35,0.0,0.0,0.0,3.0,0.0,0.0
39556,06CC03200001,2017,061182011449,0611820,9.0,7.0,2.0,1.0,3.0,9.0,8.0,2.0,1.65,0.0,0.0,0.0,4.0,0.0,0.0
39557,06CC03300001,2017,061182012236,0611820,21.0,18.0,3.0,0.0,5.0,21.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
39558,06CC03400001,2017,061182012769,0611820,18.0,17.0,1.0,1.0,2.0,18.0,12.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
39559,06CC03500001,2017,061233011727,0612330,24.0,24.1,0.0,1.0,3.0,24.0,23.0,2.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0
39560,06CC03600001,2017,061291006493,0612910,53.0,53.96,0.0,1.0,2.0,55.0,47.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39561,06CC03700001,2017,061291011756,0612910,59.0,59.5,0.0,4.0,2.0,59.0,52.0,0.0,2.0,1.0,0.0,0.0,9.98,0.0,0.0
39562,06CC03800001,2017,061437012031,0614370,18.0,18.0,0.0,2.0,7.0,18.0,11.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
39563,06CC03900001,2017,061437012645,0614370,20.0,18.0,2.0,3.0,4.0,20.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39564,06CC04000001,2017,061518012751,0615180,21.0,8.0,13.0,4.0,0.0,21.0,16.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
39565,06CC04200001,2017,061674011849,0616740,32.0,28.0,4.0,4.0,4.0,32.0,16.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0
39566,06CC04300001,2017,061674012426,0616740,12.0,12.0,0.0,1.0,1.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
