,ncessch,year,leaid_x,race,sex,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name,AP_oneormore_relative,crdc_id_x,teachers_fte_crdc,teachers_current_sy,security_guard_fte,salaries_teachers
3160,63768010641.0,2015,637680.0,99,99,48.0,13.0,34.27821,-118.788491,2533.0,California Virtual Academy @ San Diego,0.5132254243979472,063768010641,116.0,0.024082116067903673,0.0,45866.629310344826
3161,63783006387.0,2015,637830.0,99,99,8.0,115.0,38.49841,-122.4615,475.0,Saint Helena High,24.210526315789473,063783006387,31.0,0.07578947368421053,0.0,76459.83870967742
3162,63801006403.0,2015,638010.0,99,99,115.0,138.0,37.937833,-121.289292,1995.0,Edison High,6.917293233082707,063801006403,102.0,0.05463659147869674,0.0035087719298245615,79061.7843137255
3163,63801006432.0,2015,638010.0,99,99,89.0,42.0,37.983474,-121.32532,1466.0,Stagg Senior High,2.8649386084583903,063801006432,81.0,0.05320600272851296,0.0047748976807639835,76727.43209876544
3164,63801011422.0,2015,638010.0,99,99,29.0,101.0,38.013129,-121.26825,2177.0,Cesar Chavez High,4.639412034910427,063801011422,102.0,0.04685346807533303,0.003215434083601286,73821.79411764706
3165,63801012446.0,2015,638010.0,99,99,106.0,159.0,37.96717,-121.289621,375.0,Stockton Unified Early College Academy,42.4,063801012446,13.0,0.06933333333333333,0.0,82536.84615384616
3166,63801012644.0,2015,638010.0,99,99,17.0,60.0,37.96527,-121.28436,466.0,Health Careers Academy,12.875536480686694,063801012644,21.0,0.04721030042918455,0.002145922746781116,84092.09523809524
3167,63801012846.0,2015,638010.0,99,99,75.0,32.0,37.98377,-121.325901,210.0,Pacific Law Academy,15.238095238095239,063801012846,9.0,0.05714285714285714,0.004761904761904762,98353.33333333333
3168,63828006452.0,2015,638280.0,99,99,4.0,41.0,37.961514,-120.255415,452.0,Summerville High,9.070796460176991,063828006452,27.0,0.061946902654867256,0.0,57767.555555555555
3169,63861006473.0,2015,638610.0,99,99,110.0,66.0,39.165753,-121.754141,723.0,Sutter High,9.12863070539419,063861006473,31.0,0.051175656984785614,0.0,73592.09677419355
3170,63864001223.0,2015,638640.0,99,99,510.0,533.0,32.639944,-116.968162,3113.0,Eastlake High,17.12174751044009,063864001223,117.0,0.03951172502409252,0.00128493414712496,83132.71794871795
3171,63864006475.0,2015,638640.0,99,99,292.0,333.0,32.646165,-116.998269,2496.0,Bonita Vista Senior High,13.341346153846153,063864006475,97.0,0.040865384615384616,0.0010496794871794873,81932.32989690722
3172,63864006477.0,2015,638640.0,99,99,199.0,183.0,32.60705,-117.050661,1533.0,Castle Park Senior High,11.937377690802348,063864006477,70.0,0.05348988910632746,0.0011806914546640575,69391.55714285714
3173,63864006479.0,2015,638640.0,99,99,259.0,386.0,32.620595,-117.078598,2598.0,Chula Vista Senior High,14.857582755966128,063864006479,101.0,0.0434949961508853,0.0010816012317167052,78973.92079207921
3174,63864006482.0,2015,638640.0,99,99,104.0,0.0,32.672675,-117.073665,907.0,Granger Junior High,0.0,063864006482,39.0,0.047409040793825796,0.0019955898566703417,75538.2564102564
3175,63864006484.0,2015,638640.0,99,99,296.0,292.0,32.637033,-117.059084,2200.0,Hilltop Senior High,13.272727272727272,063864006484,84.0,0.042272727272727274,0.001190909090909091,83511.40476190476
3176,63864006486.0,2015,638640.0,99,99,182.0,362.0,32.579265,-117.121817,1656.0,Mar Vista Senior High,21.85990338164251,063864006486,65.0,0.04528985507246377,0.0016968599033816425,84086.21538461538
3177,63864006488.0,2015,638640.0,99,99,219.0,157.0,32.584599,-117.064813,1684.0,Montgomery Senior High,9.323040380047507,063864006488,75.0,0.0498812351543943,0.001668646080760095,77463.96
3178,63864006492.0,2015,638640.0,99,99,268.0,244.0,32.566863,-117.082791,1814.0,Southwest Senior High,13.45093715545755,063864006492,79.0,0.04906284454244763,0.0015490628445424476,73626.64556962025
3179,63864006495.0,2015,638640.0,99,99,371.0,565.0,32.659549,-117.093917,2698.0,Sweetwater High,20.941438102297997,063864006495,105.0,0.04336545589325426,0.0009710896960711639,80565.41904761904
3180,63864007709.0,2015,638640.0,99,99,4.0,0.0,32.61509,-117.0772,198.0,Options Secondary,0.0,063864007709,9.0,0.050505050505050504,0.0025252525252525255,86775.33333333333
3181,63864008310.0,2015,638640.0,99,99,2.0,0.0,32.579242,-117.121941,29.0,Sweetwater Community Day,0.0,063864008310,3.0,0.10344827586206896,0.0,87355.33333333333
3182,63864010384.0,2015,638640.0,99,99,2.0,0.0,32.604521,-117.064289,298.0,MAAC Community Charter,0.0,063864010384,12.0,0.040268456375838924,0.0,57273.916666666664
3183,63864010642.0,2015,638640.0,99,99,195.0,184.0,32.565664,-117.018249,2456.0,San Ysidro High,7.491856677524431,063864010642,104.0,0.046009771986970684,0.0010667752442996743,76951.60576923077
3184,63864011264.0,2015,638640.0,99,99,363.0,539.0,32.620061,-116.99046,2581.0,Otay Ranch Senior High,20.883378535451374,063864011264,103.0,0.04184424641611778,0.0015497869043006587,83347.95145631068
3185,63864011768.0,2015,638640.0,99,99,422.0,561.0,32.60215,-116.968901,2519.0,Olympian High,22.270742358078603,063864011768,93.0,0.04168320762207225,0.0009924573243350536,78179.08602150538
3186,63873006511.0,2015,638730.0,99,99,4.0,37.0,35.146256,-119.460383,980.0,Taft Union High,3.7755102040816326,063873006511,59.0,0.06020408163265306,0.0020408163265306124,105806.44067796611
3187,63877006514.0,2015,638770.0,99,99,148.0,0.0,39.19513,-120.120481,362.0,North Tahoe High,0.0,063877006514,22.0,0.058011049723756904,0.0,74305.59090909091
3188,63877006520.0,2015,638770.0,99,99,0.0,55.0,39.32483,-120.215501,697.0,Tahoe Truckee High,7.890961262553802,063877006520,40.0,0.058823529411764705,0.0,66938.925
3189,63879006523.0,2015,638790.0,99,99,51.0,687.0,37.938054,-122.52344,1770.0,Redwood High,38.813559322033896,063879006523,103.0,0.05706214689265537,0.001694915254237288,90726.66019417475
3190,63879006525.0,2015,638790.0,99,99,32.0,288.0,37.983411,-122.57294,1077.0,Sir Francis Drake High,26.740947075208915,063879006525,67.0,0.0584958217270195,0.002785515320334262,86316.37313432836
3191,63879006526.0,2015,638790.0,99,99,123.0,394.0,37.891215,-122.529685,1419.0,Tamalpais High,27.76603241719521,063879006526,87.0,0.05708245243128964,0.0021141649048625794,81231.5172413793
3192,63879010109.0,2015,638790.0,99,99,0.0,17.0,37.937771,-122.529838,117.0,Tamiscal High (Alternative),14.529914529914532,063879010109,9.0,0.07692307692307693,0.0,88675.0
3193,63888006529.0,2015,638880.0,99,99,131.0,64.0,35.121654,-118.434173,1272.0,Tehachapi High,5.031446540880504,063888006529,57.0,0.04481132075471698,0.0,66697.70175438597
3194,63898006540.0,2015,638980.0,99,99,83.0,499.0,34.118021,-118.063854,2076.0,Temple City High,24.03660886319846,063898006540,85.0,0.03998073217726397,0.0026493256262042388,74960.25882352941
3195,63900006542.0,2015,639000.0,99,99,156.0,25.0,35.54242,-120.711778,742.0,Templeton High,3.3692722371967654,063900006542,39.0,0.06199460916442048,0.0,109421.7435897436
3196,63942006568.0,2015,639420.0,99,99,61.0,396.0,33.86544,-118.336,1901.0,North High,20.831141504471333,063942006568,92.0,0.051551814834297736,0.0026301946344029457,66976.25
3197,63942006573.0,2015,639420.0,99,99,49.0,576.0,33.811052,-118.364602,2110.0,South High,27.29857819905213,063942006573,98.0,0.052132701421800945,0.0018957345971563982,63517.857142857145
3198,63942006576.0,2015,639420.0,99,99,35.0,441.0,33.830698,-118.321239,2071.0,Torrance High,21.294060840173827,063942006576,86.0,0.04442298406566876,0.0024142926122646064,70410.73255813954
3199,63942006580.0,2015,639420.0,99,99,55.0,431.0,33.846482,-118.367101,2078.0,West High,20.74109720885467,063942006580,90.0,0.04716073147256978,0.0019249278152069298,70679.32222222222
3200,63963006600.0,2015,639630.0,99,99,56.0,248.0,38.282185,-121.96213,1655.0,Vanden High,14.984894259818732,063963006600,79.0,0.050151057401812686,0.0,59038.70886075949
3201,63993006619.0,2015,639930.0,99,99,33.0,221.0,36.208601,-119.339163,1740.0,Tulare Union High,12.701149425287356,063993006619,82.0,0.04655172413793104,0.0005747126436781609,77586.31707317074
3202,63993006620.0,2015,639930.0,99,99,33.0,266.0,36.215114,-119.358654,1853.0,Tulare Western High,14.355099838100378,063993006620,82.0,0.044252563410685376,0.0005396654074473826,73034.9268292683
3203,63993012084.0,2015,639930.0,99,99,100.0,74.0,36.19817,-119.298181,1464.0,Mission Oak High,5.05464480874317,063993012084,63.0,0.041666666666666664,0.0006830601092896175,78693.95238095238
3204,64015006638.0,2015,640150.0,99,99,147.0,559.0,33.766833,-117.797743,2510.0,Foothill High,22.270916334661354,064015006638,88.0,0.035856573705179286,0.0014382470119521911,81105.76136363637
3205,64015006647.0,2015,640150.0,99,99,93.0,439.0,33.73709,-117.818944,2287.0,Tustin High,19.19545255793616,064015006647,82.0,0.036292085701792744,0.001530389156099694,74100.20731707317
3206,64015010994.0,2015,640150.0,99,99,100.0,1015.0,33.71772,-117.782453,2847.0,Arnold O. Beckman High,35.65156304882332,064015010994,99.0,0.035475939585528624,0.0014014752370916756,78532.23232323233
3207,64030006665.0,2015,640300.0,99,99,62.0,176.0,39.161908,-123.222711,1594.0,Ukiah High,11.041405269761606,064030006665,74.0,0.04642409033877039,0.003136762860727729,50415.59459459459
3208,64050006696.0,2015,640500.0,99,99,34.0,10.0,39.165446,-122.901987,265.0,Upper Lake High,3.7735849056603774,064050006696,13.0,0.04905660377358491,0.0,57901.307692307695
3209,64059002846.0,2015,640590.0,99,99,26.0,36.0,38.34875,-121.9881,454.0,Elise P. Buckingham Charter Magnet High,7.929515418502203,064059002846,19.0,0.037444933920704845,0.0022026431718061676,53299.42105263158
3210,64059006709.0,2015,640590.0,99,99,148.0,248.0,38.360413,-121.995458,1987.0,Vacaville High,12.481127327629592,064059006709,89.0,0.042274786109713136,0.0017614494212380473,52515.1797752809
3211,64059009648.0,2015,640590.0,99,99,105.0,104.0,38.346562,-121.977688,1712.0,Will C. Wood High,6.074766355140187,064059009648,77.0,0.04147196261682243,0.002079439252336449,54275.155844155845
3212,64071013696.0,2015,640710.0,99,99,4.0,0.0,33.15179,-117.198921,75.0,Taylion San Diego Academy,0.0,064071013696,9.0,0.16,0.0,18606.0
3213,64098001880.0,2015,640980.0,99,99,13.0,13.0,34.277016,-119.226704,290.0,El Camino High,4.482758620689655,064098001880,9.0,0.03103448275862069,0.0,82002.77777777778
3214,64098006748.0,2015,640980.0,99,99,57.0,252.0,34.276016,-119.216366,1949.0,Buena High,12.9297075423294,064098006748,82.0,0.04207285787583376,0.0,57585.60975609756
3215,64098006768.0,2015,640980.0,99,99,201.0,227.0,34.278545,-119.267585,2162.0,Ventura High,10.499537465309897,064098006768,90.0,0.043478260869565216,0.0,63639.57777777778
3216,64098008668.0,2015,640980.0,99,99,67.0,267.0,34.278567,-119.226182,1023.0,Foothill Technology High,26.099706744868033,064098008668,38.0,0.039100684261974585,0.0,67465.34210526316
3217,64116006792.0,2015,641160.0,99,99,77.0,193.0,36.34567,-119.256471,1651.0,Golden West High,11.689884918231375,064116006792,67.0,0.039975772259236826,0.0018170805572380376,72738.19402985074
3218,64116006801.0,2015,641160.0,99,99,156.0,100.0,36.322414,-119.29844,1590.0,Mt. Whitney High,6.289308176100629,064116006801,64.0,0.03962264150943396,0.0018867924528301887,70585.34375
3219,64116006803.0,2015,641160.0,99,99,130.0,238.0,36.329039,-119.303801,2151.0,Redwood High,11.064621106462111,064116006803,79.0,0.03626220362622036,0.001394700139470014,70302.51898734177
3220,64116010703.0,2015,641160.0,99,99,75.0,360.0,36.306214,-119.346798,1958.0,El Diamante High,18.38610827374872,064116010703,72.0,0.03677221654749745,0.0015321756894790602,71338.30555555556
3221,64119006824.0,2015,641190.0,99,99,794.0,0.0,33.22226,-117.240375,2524.0,Vista High,0.0,064119006824,99.0,0.05309033280507131,0.0035657686212361333,72667.34343434343
3222,64119009203.0,2015,641190.0,99,99,664.0,0.0,33.16315,-117.247595,2417.0,Rancho Buena Vista High,0.0,064119009203,94.0,0.049648324369052546,0.0028961522548613984,79446.05319148937
3223,64119012341.0,2015,641190.0,99,99,544.0,0.0,33.25599,-117.26381,1566.0,Mission Vista High,0.0,064119012341,65.0,0.04725415070242656,0.002554278416347382,69337.27692307692
3224,64119013151.0,2015,641190.0,99,99,0.0,0.0,33.22089,-117.241271,83.0,Vista Visions Academy,0.0,064119013151,7.0,0.08433734939759036,0.0,75056.14285714286
3225,64128006843.0,2015,641280.0,99,99,121.0,750.0,34.021993,-117.850214,2675.0,Walnut High,28.037383177570092,064128006843,99.0,0.03700934579439252,0.0014953271028037382,81433.898989899
3226,64128007894.0,2015,641280.0,99,99,103.0,1065.0,33.982778,-117.838841,3061.0,Diamond Bar High,34.79255145377328,064128007894,105.0,0.03430251551780464,0.0013067624959163672,81400.71428571429
3227,64143006849.0,2015,641430.0,99,99,0.0,188.0,35.595626,-119.347106,1701.0,Wasco High,11.052322163433274,064143006849,76.0,0.042328042328042326,0.0029394473838918285,69299.27631578948
3228,64158006857.0,2015,641580.0,99,99,78.0,156.0,38.54509,-121.540391,2057.0,River City High,7.583859990277103,064158006857,95.0,0.04666990763247448,0.0,58522.494736842105
3229,64200006886.0,2015,642000.0,99,99,271.0,400.0,34.06257,-117.913781,2376.0,West Covina High,16.835016835016837,064200006886,95.0,0.03998316498316498,0.002946127946127946,66183.55789473685
3230,64200012034.0,2015,642000.0,99,99,59.0,21.0,34.27821,-118.788491,3147.0,California Virtual Academy @ Los Angeles,0.667302192564347,064200012034,140.0,0.02478551000953289,0.0,45216.57142857143
3231,64214006897.0,2015,642140.0,99,99,17.0,144.0,38.894645,-121.297732,1731.0,Lincoln High,8.31889081455806,064214006897,68.0,0.045060658578856154,0.0,68475.66176470589
3232,64235006930.0,2015,642350.0,99,99,4.0,65.0,39.006614,-121.43035,707.0,Wheatland Union High,9.193776520509193,064235006930,33.0,0.04667609618104668,0.0,78394.81818181818
3233,64248006950.0,2015,642480.0,99,99,231.0,513.0,33.94436,-118.0239,2819.0,California High,18.197942532813055,064248006950,104.0,0.03760198652004257,0.0017736786094359701,102567.25961538461
3234,64248006952.0,2015,642480.0,99,99,120.0,785.0,33.955188,-117.998041,2838.0,La Serna High,27.660324171952077,064248006952,106.0,0.03805496828752643,0.0017618040873854828,100433.05660377358
3235,64248006953.0,2015,642480.0,99,99,52.0,222.0,33.971128,-118.07966,1446.0,Pioneer High,15.352697095435685,064248006953,63.0,0.04495159059474412,0.0028354080221300137,92927.12698412698
3236,64248006954.0,2015,642480.0,99,99,185.0,518.0,33.939493,-118.089469,2395.0,Santa Fe High,21.628392484342378,064248006954,88.0,0.03674321503131524,0.0019206680584551146,107218.59090909091
3237,64248006955.0,2015,642480.0,99,99,206.0,436.0,33.980326,-118.044698,2082.0,Whittier High,20.941402497598464,064248006955,84.0,0.04130643611911623,0.002881844380403458,102136.53571428571
3238,64251003264.0,2015,642510.0,99,99,137.0,682.0,34.443594,-118.563191,3103.0,Valencia High,21.978730261037704,064251003264,121.0,0.03899452143087335,0.0,69397.36363636363
3239,64251006958.0,2015,642510.0,99,99,72.0,314.0,34.429309,-118.473427,2327.0,Canyon High,13.493768801031372,064251006958,91.0,0.03910614525139665,0.0,69059.97802197802
3240,64251006959.0,2015,642510.0,99,99,46.0,685.0,34.383591,-118.536564,2342.0,William S. Hart High,29.24850555081127,064251006959,90.0,0.03842869342442357,0.0,74041.36666666667
3241,64251006961.0,2015,642510.0,99,99,71.0,533.0,34.442915,-118.518463,2330.0,Saugus High,22.875536480686694,064251006961,91.0,0.03905579399141631,0.0,73597.38461538461
3242,64251010912.0,2015,642510.0,99,99,57.0,491.0,34.399856,-118.494549,2129.0,Golden Valley High,23.0624706434946,064251010912,89.0,0.04180366369187412,0.0,58776.05617977528
3243,64251010914.0,2015,642510.0,99,99,10.0,777.0,34.403204,-118.596556,2455.0,West Ranch High,31.649694501018327,064251010914,90.0,0.03706720977596741,0.0,76112.84444444445
3244,64254006964.0,2015,642540.0,99,99,7.0,54.0,39.15584,-122.157526,547.0,Williams Junior/Senior High,9.87202925045704,064254006964,24.0,0.04570383912248629,0.0,84055.20833333333
3245,64256004658.0,2015,642560.0,99,99,10.0,8.0,39.413697,-123.35587,41.0,New Horizons,19.51219512195122,064256004658,2.0,0.04878048780487805,0.0,77565.0
3246,64256006972.0,2015,642560.0,99,99,93.0,54.0,39.417012,-123.35385,398.0,Willits High,13.5678391959799,064256006972,24.0,0.06030150753768844,0.007537688442211055,55717.458333333336
3247,64258007900.0,2015,642580.0,99,99,4.0,14.0,39.68853,-123.488064,115.0,Laytonville High,12.173913043478262,064258007900,10.0,0.11304347826086956,0.0,68909.1
3248,64271006978.0,2015,642710.0,99,99,2.0,42.0,39.522357,-122.201798,443.0,Willows High,9.480812641083523,064271006978,19.0,0.0654627539503386,0.0,84582.73684210527
3249,64308007011.0,2015,643080.0,99,99,38.0,239.0,38.686795,-121.785337,1318.0,Woodland Senior High,18.133535660091045,064308007011,64.0,0.048558421851289835,0.0017450682852807283,61442.6875
3250,64308011380.0,2015,643080.0,99,99,92.0,254.0,38.660607,-121.74111,1525.0,Pioneer High,16.65573770491803,064308011380,68.0,0.04459016393442623,0.001639344262295082,66883.32352941176
3251,64341007027.0,2015,643410.0,99,99,6.0,49.0,41.741454,-122.637623,615.0,Yreka High,7.967479674796748,064341007027,33.0,0.056910569105691054,0.0,69688.54545454546
3252,64347007041.0,2015,643470.0,99,99,133.0,243.0,39.129129,-121.623046,1766.0,Yuba City High,13.759909399773498,064347007041,89.0,0.053227633069082674,0.0019818799546998866,70300.67415730337
3253,64347011520.0,2015,643470.0,99,99,79.0,99.0,39.137639,-121.660154,1757.0,River Valley High,5.634604439385315,064347011520,87.0,0.05179282868525897,0.0022766078542970974,67714.31034482758
3254,64356007048.0,2015,643560.0,99,99,123.0,412.0,34.036356,-117.085862,2775.0,Yucaipa High,14.846846846846848,064356007048,106.0,0.0381981981981982,0.002781981981981982,69964.88679245283
3255,68450007059.0,2015,684500.0,99,99,91.0,472.0,33.70237,-117.782242,2031.0,Irvine High,23.239783357951747,068450007059,80.0,0.0585918266863614,0.0012309207287050715,83912.1125
3256,68450007067.0,2015,684500.0,99,99,140.0,833.0,33.651317,-117.822847,2617.0,University High,31.83034008406572,068450007067,99.0,0.05464272067252579,0.0011463507833397019,87039.44444444444
3257,68450007376.0,2015,684500.0,99,99,115.0,741.0,33.678783,-117.806136,2447.0,Woodbridge High,30.28197793216183,068450007376,98.0,0.05271761340416837,0.001021659174499387,75993.83673469388
3258,68450008251.0,2015,684500.0,99,99,123.0,556.0,33.732547,-117.751509,2240.0,Northwood High,24.821428571428573,068450008251,83.0,0.05089285714285714,0.0012544642857142858,82457.49397590362
3259,68450009467.0,2015,684500.0,99,99,4.0,0.0,33.689618,-117.819244,76.0,Alternative Education-San Joaquin High,0.0,068450009467,3.0,0.13157894736842105,0.0,154788.66666666666
3260,69100911934.0,2015,691009.0,99,99,2.0,65.0,40.8636,-124.075091,176.0,Northcoast Preparatory and Performing Arts Academy,36.93181818181818,069100911934,10.0,0.0625,0.0,49519.6
3261,69102113148.0,2015,691021.0,99,99,26.0,17.0,36.653727,-121.638514,192.0,Millennium Charter High,8.854166666666668,069102113148,19.0,0.06770833333333333,0.0,45122.10526315789
3262,69102311839.0,2015,691023.0,99,99,0.0,0.0,39.255924,-121.022763,696.0,Forest Charter,0.0,069102311839,34.0,0.04885057471264368,0.0,63107.294117647056
3263,69103110651.0,2015,691031.0,99,99,30.0,87.0,37.908153,-121.230624,1615.0,Venture Academy,5.386996904024768,069103110651,71.0,0.04272445820433437,0.0030959752321981426,72353.0
3264,69103511441.0,2015,691035.0,99,99,4.0,63.0,37.330297,-121.828831,199.0,Leadership Public Schools - San Jose,31.65829145728643,069103511441,13.0,0.06532663316582915,0.0,67711.61538461539
3265,69103512016.0,2015,691035.0,99,99,20.0,183.0,37.291038,-121.87394,593.0,University Preparatory Academy Charter,30.86003372681282,069103512016,29.0,0.050590219224283306,0.0,62761.206896551725
3266,69103512625.0,2015,691035.0,99,99,8.0,123.0,37.253903,-121.819997,275.0,Summit Public School: Tahoma,44.72727272727273,069103599998,15.0,0.04,0.0,48788.0
3267,69107809663.0,2015,691078.0,99,99,239.0,0.0,34.063869,-118.169961,604.0,L.A. County High School for the Arts,0.0,069107809663,78.0,0.03642384105960265,0.0,30971.78205128205
3268,69113410214.0,2015,691134.0,99,99,0.0,69.0,36.645768,-120.254251,453.0,Tranquillity High,15.2317880794702,069113410214,21.0,0.04856512141280353,0.004415011037527594,50202.42857142857
3269,69113510283.0,2015,691135.0,99,99,0.0,420.0,33.860179,-117.205996,3303.0,Rancho Verde High,12.715712988192552,069113510283,140.0,0.04238570996064184,0.003330305782621859,57372.135714285716
3270,69113511047.0,2015,691135.0,99,99,0.0,363.0,33.856175,-117.330491,2339.0,Citrus Hill High,15.519452757588715,069113511047,140.0,0.059854638734501926,0.00470286447199658,40010.25
3271,69113603761.0,2015,691136.0,99,99,0.0,29.0,36.881632,-121.555053,361.0,Anzar High,8.033240997229916,069113603761,17.0,0.055401662049861494,0.002770083102493075,71003.41176470589
3272,69113710339.0,2015,691137.0,99,99,0.0,7.0,37.863327,-120.227139,53.0,Tioga High,13.20754716981132,069113710339,6.0,0.16981132075471697,0.0,59564.666666666664
3273,60000103278.0,2017,600001.0,99,99,0.0,65.0,34.493628,-118.216068,372.0,Vasquez High,17.473118279569892,060000103278,18.0,0.04838709677419355,0.002688172043010753,75454.22222222222
3274,60000310347.0,2017,600003.0,99,99,1.0,2.0,37.559764,-121.963353,375.0,California School for the Deaf-Fremont,0.5333333333333333,060000310347,92.0,0.31466666666666665,0.0,82177.38043478261
3275,60000710348.0,2017,600007.0,99,99,0.0,10.0,33.94373,-117.379425,361.0,California School for the Deaf-Riverside,2.7700831024930745,060000710348,73.0,0.20498614958448755,0.019390581717451522,83594.79452054795
3276,60001302405.0,2017,600013.0,99,99,77.0,539.0,38.814278,-121.251078,2072.0,Rocklin High,26.013513513513516,060001302405,87.0,0.044884169884169885,0.0,74153.44827586207
3277,60001311010.0,2017,600013.0,99,99,69.0,461.0,38.836409,-121.289393,1866.0,Whitney High,24.70525187566988,060001311010,82.0,0.04608788853161844,0.0,67589.15853658537
3278,60001609086.0,2017,600016.0,99,99,224.0,577.0,34.104499,-117.65807,3227.0,Upland High,17.880384257824605,060001609086,134.0,0.04214440656956926,0.0027765726681127983,76976.29104477612
3279,60001708297.0,2017,600017.0,99,99,86.0,0.0,34.508882,-117.165257,1453.0,Granite Hills High,0.0,060001708297,67.0,0.04955264969029594,0.003269098417068135,97963.62686567164
3280,60001709098.0,2017,600017.0,99,99,195.0,0.0,34.466672,-117.188981,2183.0,Apple Valley High,0.0,060001709098,94.0,0.0467246907924874,0.003092075125973431,24669.32978723404
3281,60001809107.0,2017,600018.0,99,99,2.0,4.0,40.551322,-123.170679,76.0,Hayfork High,5.263157894736842,060001809107,7.0,0.10526315789473684,0.0,57472.28571428572
3282,60001909273.0,2017,600019.0,99,99,245.0,540.0,37.719573,-121.925184,2750.0,Dublin High,19.636363636363637,060001909273,117.0,0.042545454545454546,0.0,81974.15384615384
3283,60002009279.0,2017,600020.0,99,99,98.0,822.0,37.673157,-121.919174,2176.0,Foothill High,37.775735294117645,060002009279,79.0,0.03676470588235294,0.0010340073529411765,94345.92405063291
3284,60002009282.0,2017,600020.0,99,99,78.0,1053.0,37.668352,-121.875069,2673.0,Amador Valley High,39.39393939393939,060002009282,98.0,0.037037037037037035,0.0007482229704451926,92549.25510204081
3285,60002200395.0,2017,600022.0,99,99,4.0,82.0,36.748115,-120.378616,885.0,Mendota High,9.265536723163843,060002200395,39.0,0.04406779661016949,0.0013559322033898304,96358.48717948717
3286,60002506328.0,2017,600025.0,99,99,231.0,986.0,33.8747,-118.389434,2541.0,Mira Costa High,38.803620621802445,060002506328,100.0,0.04014167650531287,0.0023612750885478157,87032.55
3287,60002604544.0,2017,600026.0,99,99,34.0,0.0,34.799506,-118.891645,274.0,Frazier Mountain High,0.0,060002604544,12.0,0.058394160583941604,0.0036496350364963502,83214.0
3288,60002709489.0,2017,600027.0,99,99,63.0,400.0,33.624095,-117.278755,2090.0,Elsinore High,19.138755980861244,060002709489,86.0,0.042583732057416265,0.002631578947368421,90278.25581395348
3289,60002710280.0,2017,600027.0,99,99,153.0,508.0,33.703253,-117.347853,2239.0,Temescal Canyon High,22.688700312639572,060002710280,95.0,0.042876284055381866,0.0025145154086645824,84936.83157894737
3290,60002711036.0,2017,600027.0,99,99,175.0,318.0,33.669313,-117.382704,1779.0,Lakeside High,17.875210792580102,060002711036,79.0,0.04440697020798201,0.0030916245081506464,87676.88607594937
3291,60002807222.0,2017,600028.0,99,99,469.0,686.0,33.538361,-117.14752,3098.0,Chaparral High,22.143318269851516,060002807222,99.0,0.040025823111684955,0.002043253712072305,92060.18181818182
3292,60002809499.0,2017,600028.0,99,99,463.0,653.0,33.502191,-117.118111,2898.0,Temecula Valley High,22.5327812284334,060002809499,94.0,0.04071773636991028,0.0023533471359558317,89698.27659574468
3293,60002811038.0,2017,600028.0,99,99,400.0,1139.0,33.452743,-117.092223,3255.0,Great Oak High,34.99231950844854,060002811038,109.0,0.03840245775729647,0.002119815668202765,88191.00917431193
3294,60002909685.0,2017,600029.0,99,99,114.0,478.0,33.563124,-117.230606,2386.0,Murrieta Valley High,20.033528918692372,060002909685,97.0,0.041492036881810565,0.0020955574182732607,82955.14432989691
3295,60002911249.0,2017,600029.0,99,99,172.0,732.0,33.596818,-117.165776,3476.0,Vista Murrieta High,21.058688147295744,060002911249,140.0,0.03941311852704258,0.0023014959723820483,77939.42857142857
3296,60002912289.0,2017,600029.0,99,99,215.0,389.0,33.563933,-117.199129,2414.0,Murrieta Mesa High,16.114333057166526,060002912289,80.0,0.03893951946975974,0.002071251035625518,96342.575
3297,60003109475.0,2017,600031.0,99,99,0.0,1.0,35.919829,-121.466084,11.0,Pacific Valley (K-12),9.090909090909092,060003109475,6.0,0.6363636363636364,0.0,40720.833333333336
3298,60003206330.0,2017,600032.0,99,99,50.0,958.0,33.845443,-118.384503,2948.0,Redondo Union High,32.4966078697422,060003206330,122.0,0.041383989145183174,0.0028833107191316145,91735.22131147541
3299,60003301258.0,2017,600033.0,99,99,16.0,118.0,36.984864,-120.623592,674.0,Dos Palos High,17.50741839762611,060003301258,33.0,0.050445103857566766,0.001483679525222552,61895.48484848485
3300,60003405470.0,2017,600034.0,99,99,51.0,213.0,38.54212,-122.817744,1707.0,Windsor High,12.478031634446397,060003405470,74.0,0.046280023432923256,0.0035149384885764497,57652.59459459459
3301,60003507903.0,2017,600035.0,99,99,69.0,36.0,36.310506,-119.200146,687.0,Farmersville High,5.240174672489083,060003507903,35.0,0.050946142649199416,0.0,67082.17142857143
3302,60003603755.0,2017,600036.0,99,99,105.0,143.0,38.628297,-121.494968,1035.0,Natomas High,13.816425120772946,060003603755,52.0,0.06570048309178744,0.0,54695.13461538462
3303,60003611084.0,2017,600036.0,99,99,25.0,743.0,38.658372,-121.517194,2115.0,Inderkum High,35.13002364066194,060003611084,82.0,0.050591016548463354,0.0,71287.9512195122
3304,60003611735.0,2017,600036.0,99,99,6.0,184.0,38.654634,-121.546135,619.0,Natomas Pacific Pathways Prep,29.72536348949919,060003611735,32.0,0.07269789983844911,0.0,72000.0625
3305,60003613189.0,2017,600036.0,99,99,11.0,103.0,38.610646,-121.527983,783.0,Leroy Greene Academy,13.154533844189018,060003613189,40.0,0.07407407407407407,0.0,67752.65
