ncessch,year,leaid,race,sex,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name
62271010888.0,2017,622710.0,99,99,75.0,368.0,33.945001,-118.22276,2070.0,South East High
62271010889.0,2017,622710.0,99,99,38.0,332.0,33.982565,-118.188832,1263.0,Maywood Academy High
62271011626.0,2017,622710.0,99,99,39.0,477.0,34.029107,-118.262829,1857.0,Santee Education Complex
62271011650.0,2017,622710.0,99,99,5.0,84.0,34.057873,-118.261192,449.0,School of Business and Tourism at Contreras Learning Complex
62271011651.0,2017,622710.0,99,99,6.0,69.0,34.17058,-118.37066,542.0,East Valley Senior High
62271011652.0,2017,622710.0,99,99,16.0,272.0,34.25071,-118.442567,1418.0,Arleta High
62271011653.0,2017,622710.0,99,99,16.0,162.0,34.216614,-118.449522,1182.0,Panorama High
62271012114.0,2017,622710.0,99,99,164.0,269.0,34.039665,-118.2897,1491.0,West Adams Preparatory High
62271012234.0,2017,622710.0,99,99,20.0,79.0,34.095073,-118.313959,602.0,Helen Bernstein High
62271012270.0,2017,622710.0,99,99,33.0,89.0,34.061824,-118.263084,430.0,Los Angeles High School of the Arts
62271012295.0,2017,622710.0,99,99,62.0,300.0,34.061413,-118.255017,1021.0,Edward R. Roybal Learning Center
62271012314.0,2017,622710.0,99,99,31.0,119.0,34.057818,-118.261128,451.0,Contreras Learning Center-Academic Leadership Community
62271012370.0,2017,622710.0,99,99,10.0,76.0,34.061446,-118.254932,421.0,School for the Visual Arts and Humanities
62271012438.0,2017,622710.0,99,99,23.0,174.0,34.048538,-118.226953,1088.0,Felicitas and Gonzalo Mendez High
62271012439.0,2017,622710.0,99,99,58.0,426.0,34.05983,-118.244238,1280.0,Ramon C. Cortines School of Visual and Performing Arts
62271012493.0,2017,622710.0,99,99,20.0,58.0,34.058037,-118.297388,1153.0,New Open World Academy K-12
62271012520.0,2017,622710.0,99,99,21.0,66.0,34.235666,-118.396665,422.0,Sun Valley High
62271012524.0,2017,622710.0,99,99,33.0,114.0,34.060035,-118.297108,1004.0,UCLA Community K-12
62271012525.0,2017,622710.0,99,99,8.0,104.0,34.190997,-118.5021,355.0,Daniel Pearl Journalism & Communications Magnet
62271012559.0,2017,622710.0,99,99,17.0,80.0,34.059801,-118.296832,617.0,Ambassador-Global Leadership
62271012657.0,2017,622710.0,99,99,9.0,56.0,34.041761,-118.175007,392.0,E. Los Angeles Renaiss Acad at Esteban E. Torres High #2
62271012711.0,2017,622710.0,99,99,7.0,78.0,34.042136,-118.174789,415.0,Humanitas Acad of Art and Tech at Esteban E. Torres High #4
62271012720.0,2017,622710.0,99,99,21.0,72.0,34.04177,-118.17454,346.0,Soc Just Leadership Acad at Esteban E. Torres High #5
62271012787.0,2017,622710.0,99,99,19.0,148.0,34.042127,-118.175256,409.0,Esteban Torres East LA Performing Arts Magnet
62271012791.0,2017,622710.0,99,99,24.0,183.0,34.038106,-118.211188,534.0,Math Science & Technology Magnet Academy at Roosevelt High
62271012819.0,2017,622710.0,99,99,21.0,105.0,34.04216,-118.174326,397.0,Engr and Tech Acad at Esteban E. Torres High #3
62271012858.0,2017,622710.0,99,99,21.0,86.0,34.288623,-118.421016,458.0,Cesar E. Chavez Lrng Acads-Acad of Scientific Explr (ASE)
62271012871.0,2017,622710.0,99,99,76.0,93.0,33.994012,-118.267292,1035.0,Dr. Maya Angelou Community High
62271012885.0,2017,622710.0,99,99,14.0,120.0,33.98412,-118.256111,511.0,Performing Arts Community at Diego Rivera Learning Complex
62271012895.0,2017,622710.0,99,99,4.0,129.0,34.288623,-118.421016,534.0,Cesar E. Chavez Lrng Acads-Soc Just Humanitas Acad
62271012898.0,2017,622710.0,99,99,23.0,143.0,33.833703,-118.215891,842.0,Rancho Dominguez Preparatory
62271012916.0,2017,622710.0,99,99,16.0,49.0,34.102505,-118.238968,241.0,Los Angeles River at Sonia Sotomayor Learning Academies
62271012926.0,2017,622710.0,99,99,44.0,81.0,34.288623,-118.421016,472.0,Cesar E. Chavez Lrng Acad - Arts/Theatre/Entertain Mag
62271012937.0,2017,622710.0,99,99,17.0,138.0,33.98412,-118.256111,505.0,Diego Rivera Learning Complex Green Design STEAM Academy
62271012946.0,2017,622710.0,99,99,87.0,435.0,34.260039,-118.503616,1151.0,Valley Academy of Arts and Sciences
62271012953.0,2017,622710.0,99,99,9.0,76.0,34.102505,-118.238968,283.0,Sch of Hist and Dramatic Arts at Sonia Sotomayor Lrng Acads
62271012964.0,2017,622710.0,99,99,6.0,48.0,34.288623,-118.421016,383.0,Cesar E. Chavez Lrng Acads-Tech Prep Acad
62271012971.0,2017,622710.0,99,99,9.0,102.0,33.98412,-118.256111,553.0,Public Service Community at Diego Rivera Learning Complex
62271012973.0,2017,622710.0,99,99,18.0,76.0,33.98412,-118.256111,537.0,Communication and Tech at Diego Rivera Lrng Complex
62271013040.0,2017,622710.0,99,99,33.0,220.0,33.823801,-118.275382,561.0,Academies of Education and Empowerment at Carson High
62271013065.0,2017,622710.0,99,99,19.0,69.0,33.985818,-118.288026,531.0,Augustus F. Hawkins High A Critical Design and Gaming
62271013079.0,2017,622710.0,99,99,19.0,62.0,33.957097,-118.269051,707.0,Acad for Multilingual Arts and Sci at Mervyn M. Dymally High
62271013086.0,2017,622710.0,99,99,32.0,141.0,33.98275,-118.23404,655.0,Linda Esperanza Marquez High C School of Social Justice
62271013095.0,2017,622710.0,99,99,18.0,61.0,33.985728,-118.288071,447.0,Augustus F. Hawkins High B Community Health Advocates
62271013101.0,2017,622710.0,99,99,17.0,52.0,34.03922,-118.171921,266.0,Hilda L. Solis Lrng Acad Sch of Tech Business and Ed
62271013104.0,2017,622710.0,99,99,5.0,126.0,33.822655,-118.274237,506.0,Academy of Medical Arts at Carson High
62271013133.0,2017,622710.0,99,99,35.0,73.0,33.941855,-118.178741,475.0,Visual and Performing Arts at Legacy High School Complex
62271013139.0,2017,622710.0,99,99,27.0,188.0,34.09506,-118.313921,565.0,STEM Academy at Bernstein High
62271013162.0,2017,622710.0,99,99,32.0,63.0,33.94142,-118.178941,585.0,Sci Tech Engr Arts and Math at Legacy High Sch Complex
62271013166.0,2017,622710.0,99,99,24.0,53.0,33.985777,-118.28783,377.0,Augustus F. Hawkins High C Rspnsbl Indigenous Soc Entrepr
62271013173.0,2017,622710.0,99,99,38.0,232.0,33.982401,-118.233954,752.0,Linda Esperanza Marquez High A Hntngtn Park Inst of Appl Med
62271013203.0,2017,622710.0,99,99,26.0,160.0,33.982279,-118.234065,685.0,Linda Esperanza Marquez High B LIBRA Academy
62271013271.0,2017,622710.0,99,99,36.0,40.0,34.057909,-118.261375,454.0,Contreras Learning Center-School of Social Justice
62271013579.0,2017,622710.0,99,99,41.0,93.0,33.803154,-118.305508,489.0,Humanities and Arts (HARTS) Academy of Los Angeles
62271013737.0,2017,622710.0,99,99,32.0,129.0,34.0109,-118.250531,774.0,NAVA College Preparatory Academy
62271013775.0,2017,622710.0,99,99,11.0,56.0,34.036887,-118.209865,228.0,Boyle Heights STEM High
62271013831.0,2017,622710.0,99,99,8.0,48.0,34.307378,-118.442192,250.0,Sylmar Biotech Health Academy
62271013968.0,2017,622710.0,99,99,4.0,77.0,34.055337,-118.331496,319.0,Girls Academic Leadership Academy (GALA)
62271014102.0,2017,622710.0,99,99,11.0,146.0,33.987696,-118.183025,1048.0,Maywood Center for Enriched Studies
62274003481.0,2017,622740.0,99,99,0.0,0.0,37.050731,-120.841105,1385.0,Los Banos High
62274012432.0,2017,622740.0,99,99,0.0,0.0,37.068278,-120.815991,1709.0,Pacheco High
62280003486.0,2017,622800.0,99,99,76.0,749.0,37.223324,-121.976079,2061.0,Los Gatos High
62280003487.0,2017,622800.0,99,99,92.0,519.0,37.265749,-122.02981,1354.0,Saratoga High
62286003497.0,2017,622860.0,99,99,0.0,22.0,40.025478,-122.094099,199.0,Los Molinos High
62308003516.0,2017,623080.0,99,99,112.0,556.0,35.11484,-120.580627,2071.0,Arroyo Grande High
62308010656.0,2017,623080.0,99,99,98.0,149.0,35.04881,-120.488433,920.0,Nipomo High
62316003536.0,2017,623160.0,99,99,19.0,827.0,33.93012,-118.189722,2181.0,Lynwood High
62316010903.0,2017,623160.0,99,99,59.0,248.0,33.919134,-118.183189,1719.0,Marco Antonio Firebaugh High
62334003548.0,2017,623340.0,99,99,83.0,229.0,36.954548,-120.06483,2092.0,Madera High
62334011679.0,2017,623340.0,99,99,137.0,290.0,36.940347,-120.065885,3156.0,Madera South High
62353003568.0,2017,623530.0,99,99,26.0,1.0,37.641652,-118.963202,367.0,Mammoth High
62361003577.0,2017,623610.0,99,99,109.0,151.0,37.822277,-121.233414,1639.0,East Union High
62361003583.0,2017,623610.0,99,99,185.0,116.0,37.795962,-121.211935,1616.0,Manteca High
62361004002.0,2017,623610.0,99,99,45.0,167.0,37.791911,-121.244629,1429.0,Sierra High
62361011321.0,2017,623610.0,99,99,113.0,78.0,37.901667,-121.307459,1204.0,Weston Ranch High
62361012065.0,2017,623610.0,99,99,77.0,169.0,37.826183,-121.303257,1330.0,Lathrop High
62394003602.0,2017,623940.0,99,99,53.0,47.0,37.48918,-119.964119,476.0,Mariposa County High
62403003612.0,2017,624030.0,99,99,61.0,206.0,38.001807,-122.134293,1185.0,Alhambra Senior High
62409003630.0,2017,624090.0,99,99,19.0,80.0,39.083179,-121.536156,1099.0,Lindhurst High
62409003633.0,2017,624090.0,99,99,18.0,57.0,39.155016,-121.585412,924.0,Marysville High
62409008671.0,2017,624090.0,99,99,10.0,36.0,39.156756,-121.58714,380.0,Marysville Charter Academy for the Arts
62423007315.0,2017,624230.0,99,99,65.0,196.0,35.674081,-119.230682,929.0,McFarland High
62448003660.0,2017,624480.0,99,99,0.0,33.0,39.308186,-123.801527,180.0,Mendocino High
62450003666.0,2017,624500.0,99,99,182.0,779.0,37.450763,-121.90055,3249.0,Milpitas High
62466003308.0,2017,624660.0,99,99,233.0,233.0,37.288898,-120.45028,1792.0,Golden Valley High
62466003699.0,2017,624660.0,99,99,56.0,203.0,37.365298,-120.617254,1826.0,Atwater High
62466003700.0,2017,624660.0,99,99,23.0,149.0,37.37636,-120.72271,1215.0,Livingston High
62466003702.0,2017,624660.0,99,99,82.0,160.0,37.320528,-120.474243,1729.0,Merced High
62466008741.0,2017,624660.0,99,99,144.0,139.0,37.348378,-120.574567,1855.0,Buhach Colony High
62466013098.0,2017,624660.0,99,99,78.0,241.0,37.367898,-120.469501,1664.0,El Capitan High
62475003708.0,2017,624750.0,99,99,0.0,22.0,38.755142,-122.614103,477.0,Middletown High
62515001807.0,2017,625150.0,99,99,173.0,162.0,37.648197,-120.91918,1831.0,Peter Johansen High
62515003734.0,2017,625150.0,99,99,134.0,258.0,37.689801,-120.966196,1624.0,Fred C. Beyer High
62515003739.0,2017,625150.0,99,99,104.0,178.0,37.681197,-121.009643,1829.0,Grace M. Davis High
62515003744.0,2017,625150.0,99,99,87.0,188.0,37.630884,-121.007331,2544.0,Modesto High
62515003753.0,2017,625150.0,99,99,170.0,257.0,37.657595,-120.974419,2098.0,Thomas Downey High
62515011812.0,2017,625150.0,99,99,171.0,471.0,37.69097,-120.934627,2383.0,James C. Enochs High
62515012556.0,2017,625150.0,99,99,144.0,572.0,37.719779,-121.062752,2298.0,Joseph A. Gregori High
62519003764.0,2017,625190.0,99,99,10.0,3.0,41.491957,-120.542168,252.0,Modoc High
62532003780.0,2017,625320.0,99,99,76.0,467.0,34.146447,-118.017179,1689.0,Monrovia High
62553003839.0,2017,625530.0,99,99,516.0,230.0,36.595324,-121.901356,1306.0,Monterey High
62553003843.0,2017,625530.0,99,99,234.0,264.0,36.622717,-121.83706,1124.0,Seaside High
62553011697.0,2017,625530.0,99,99,113.0,65.0,36.675368,-121.801592,557.0,Marina High
62569007784.0,2017,625690.0,99,99,73.0,407.0,34.271095,-118.897928,1927.0,Moorpark High
62580003869.0,2017,625800.0,99,99,87.0,352.0,33.925739,-117.25585,2338.0,Moreno Valley High
62580008906.0,2017,625800.0,99,99,157.0,324.0,33.963342,-117.258233,2226.0,Canyon Springs High
62580009404.0,2017,625800.0,99,99,142.0,496.0,33.931197,-117.193783,2629.0,Valley View High
62580010583.0,2017,625800.0,99,99,239.0,331.0,33.900108,-117.207723,2063.0,Vista del Lago High
62583003877.0,2017,625830.0,99,99,454.0,0.0,37.14802,-121.635266,1175.0,Live Oak High
62583011453.0,2017,625830.0,99,99,595.0,0.0,37.160404,-121.66931,1462.0,Ann Sobrato High
62586003892.0,2017,625860.0,99,99,4.0,88.0,34.142913,-116.074854,821.0,Twentynine Palms High
62586003895.0,2017,625860.0,99,99,19.0,114.0,34.112789,-116.424533,1417.0,Yucca Valley High
62610003906.0,2017,626100.0,99,99,18.0,77.0,32.733847,-116.492803,389.0,Mountain Empire High
62631003929.0,2017,626310.0,99,99,157.0,918.0,37.38621,-122.108503,2234.0,Los Altos High
62631003930.0,2017,626310.0,99,99,203.0,784.0,37.36026,-122.067154,1969.0,Mountain View High
62637003941.0,2017,626370.0,99,99,208.0,354.0,37.964384,-122.07107,2022.0,College Park High
62637003942.0,2017,626370.0,99,99,147.0,238.0,37.97802,-121.988937,1482.0,Concord High
62637003960.0,2017,626370.0,99,99,79.0,88.0,37.983027,-122.035833,1392.0,Mt. Diablo High
62637003961.0,2017,626370.0,99,99,116.0,398.0,37.90797,-122.008461,1523.0,Northgate High
62637003986.0,2017,626370.0,99,99,109.0,53.0,37.934626,-122.025277,1246.0,Ygnacio Valley High
62637009946.0,2017,626370.0,99,99,1.0,0.0,37.93359,-122.0675,151.0,Horizons School: Independent Study
62649003994.0,2017,626490.0,99,99,2.0,2.0,35.005449,-117.65376,263.0,Boron Junior-Senior High
62649003995.0,2017,626490.0,99,99,40.0,84.0,34.924819,-117.943155,507.0,Desert Junior-Senior High
62664004022.0,2017,626640.0,99,99,195.0,328.0,38.310654,-122.297509,1906.0,Napa High
62664004037.0,2017,626640.0,99,99,156.0,342.0,38.333255,-122.304697,1782.0,Vintage High
62664011271.0,2017,626640.0,99,99,1.0,0.0,38.313774,-122.299048,165.0,Napa Valley Independent Studies
62664012535.0,2017,626640.0,99,99,383.0,0.0,38.167896,-122.239326,1572.0,American Canyon High
62676004057.0,2017,626760.0,99,99,9.0,31.0,34.840118,-114.615779,238.0,Needles High
62688004064.0,2017,626880.0,99,99,262.0,0.0,39.239975,-121.054894,1546.0,Nevada Union High
62688008918.0,2017,626880.0,99,99,158.0,0.0,39.046691,-121.075735,611.0,Bear River High
62691004072.0,2017,626910.0,99,99,187.0,719.0,37.591461,-122.025237,3735.0,James Logan High
62706004085.0,2017,627060.0,99,99,241.0,312.0,37.520849,-122.001946,1789.0,Newark Memorial High
62720004100.0,2017,627200.0,99,99,0.0,134.0,37.322053,-121.031412,917.0,Orestimba High
62724004109.0,2017,627240.0,99,99,38.0,740.0,33.633584,-117.876928,2592.0,Corona del Mar High
62724004110.0,2017,627240.0,99,99,132.0,245.0,33.67213,-117.906363,1861.0,Costa Mesa High
62724004114.0,2017,627240.0,99,99,60.0,221.0,33.658641,-117.934519,1269.0,Estancia High
62724004124.0,2017,627240.0,99,99,123.0,564.0,33.623543,-117.912667,2335.0,Newport Harbor High
62759004146.0,2017,627590.0,99,99,33.0,271.0,36.777996,-121.734516,1214.0,North Monterey County High
62769004168.0,2017,627690.0,99,99,199.0,258.0,33.90868,-118.054327,1322.0,John H. Glenn High
62769004172.0,2017,627690.0,99,99,273.0,427.0,33.907841,-118.002376,2006.0,La Mirada High
62769004180.0,2017,627690.0,99,99,332.0,604.0,33.907314,-118.091478,2085.0,Norwalk High
62772004191.0,2017,627720.0,99,99,207.0,296.0,38.089813,-122.572436,1442.0,Novato High
62772004196.0,2017,627720.0,99,99,321.0,118.0,38.1201,-122.610648,1100.0,San Marin High
62785007253.0,2017,627850.0,99,99,84.0,404.0,34.180269,-118.765084,1560.0,Oak Park High
62805004278.0,2017,628050.0,99,99,64.0,53.0,37.728142,-122.176994,772.0,Madison Park Academy 6-12
62805004304.0,2017,628050.0,99,99,119.0,242.0,37.80448,-122.236884,1568.0,Oakland High
62805004305.0,2017,628050.0,99,99,107.0,490.0,37.832484,-122.254611,1998.0,Oakland Technical High
62805004315.0,2017,628050.0,99,99,130.0,307.0,37.79852,-122.160619,1756.0,Skyline High
62805008676.0,2017,628050.0,99,99,14.0,52.0,37.7849,-122.2388,464.0,LIFE Academy
62805011555.0,2017,628050.0,99,99,22.0,57.0,37.818178,-122.279049,401.0,McClymonds High
62805011920.0,2017,628050.0,99,99,23.0,106.0,37.76162,-122.193048,475.0,Coliseum College Prep Academy
62805012992.0,2017,628050.0,99,99,8.0,11.0,37.75884,-122.163687,858.0,Castlemont High
62805013062.0,2017,628050.0,99,99,40.0,85.0,37.7744,-122.209721,827.0,Fremont High
62825004360.0,2017,628250.0,99,99,96.0,334.0,33.218675,-117.317349,2900.0,El Camino High
62825004368.0,2017,628250.0,99,99,47.0,234.0,33.197514,-117.373466,2189.0,Oceanside High
62827004379.0,2017,628270.0,99,99,44.0,128.0,34.442085,-119.266623,729.0,Nordhoff High
62865004421.0,2017,628650.0,99,99,180.0,704.0,33.847766,-117.787875,2250.0,Canyon High
62865004425.0,2017,628650.0,99,99,201.0,533.0,33.790453,-117.81136,2133.0,El Modena High
62865004441.0,2017,628650.0,99,99,100.0,320.0,33.796343,-117.848358,1772.0,Orange High
62865004448.0,2017,628650.0,99,99,7.0,5.0,33.797217,-117.854827,218.0,Richland Continuation High
62865004456.0,2017,628650.0,99,99,192.0,741.0,33.816468,-117.816991,2342.0,Villa Park High
62871012315.0,2017,628710.0,99,99,36.0,113.0,34.862232,-120.440861,776.0,Orcutt Academy Charter
62895011863.0,2017,628950.0,99,99,89.0,0.0,34.599156,-117.332681,2333.0,Riverside Preparatory
62913004495.0,2017,629130.0,99,99,55.0,69.0,39.479872,-121.537645,1075.0,Las Plumas High
62913004496.0,2017,629130.0,99,99,106.0,18.0,39.514365,-121.545216,962.0,Oroville High
62927004516.0,2017,629270.0,99,99,178.0,532.0,34.217672,-119.008334,2245.0,Adolfo Camarillo High
62927004517.0,2017,629270.0,99,99,193.0,368.0,34.170218,-119.161968,2559.0,Channel Islands High
62927004519.0,2017,629270.0,99,99,166.0,440.0,34.159658,-119.182253,2130.0,Hueneme High
62927004520.0,2017,629270.0,99,99,251.0,550.0,34.217231,-119.21316,2788.0,Oxnard High
62927004521.0,2017,629270.0,99,99,170.0,269.0,34.253671,-119.144633,2212.0,Rio Mesa High
62927010452.0,2017,629270.0,99,99,262.0,509.0,34.217291,-119.170306,3153.0,Pacifica High
62927012465.0,2017,629270.0,99,99,68.0,28.0,34.206241,-119.074485,235.0,Architecture Construction & Engineering Charter High (ACE)
62927013876.0,2017,629270.0,99,99,59.0,160.0,34.244874,-119.013585,696.0,Rancho Campana High
62937004530.0,2017,629370.0,99,99,62.0,196.0,36.610115,-121.925344,619.0,Pacific Grove High
62949004535.0,2017,629490.0,99,99,422.0,0.0,36.977336,-121.861983,1478.0,Aptos High
62949004555.0,2017,629490.0,99,99,277.0,0.0,36.913122,-121.75241,2116.0,Watsonville High
62949011462.0,2017,629490.0,99,99,147.0,0.0,36.913933,-121.791923,1406.0,Pajaro Valley High
62955004569.0,2017,629550.0,99,99,120.0,321.0,33.817681,-116.520973,1755.0,Palm Springs High
62955008267.0,2017,629550.0,99,99,56.0,208.0,33.964542,-116.517549,1800.0,Desert Hot Springs High
62955010279.0,2017,629550.0,99,99,51.0,157.0,33.804002,-116.450602,1618.0,Cathedral City High
62955013149.0,2017,629550.0,99,99,91.0,252.0,33.821424,-116.433954,1589.0,Rancho Mirage High
62955013957.0,2017,629550.0,99,99,2.0,1.0,33.816482,-116.52083,197.0,Desert Learning Academy
62958013029.0,2017,629580.0,99,99,87.0,577.0,34.579579,-118.069344,1618.0,Palmdale Aerospace Academy
62961004587.0,2017,629610.0,99,99,134.0,664.0,37.400557,-122.134049,2008.0,Henry M. Gunn High
62961004596.0,2017,629610.0,99,99,130.0,750.0,37.436942,-122.15614,2072.0,Palo Alto High
62964004602.0,2017,629640.0,99,99,90.0,70.0,33.62052,-114.6066,870.0,Palo Verde High
62970010246.0,2017,629700.0,99,99,66.0,1057.0,33.778325,-118.373299,2348.0,Palos Verdes Peninsula High
62970010532.0,2017,629700.0,99,99,137.0,751.0,33.780563,-118.419603,1778.0,Palos Verdes High
62982004640.0,2017,629820.0,99,99,57.0,66.0,39.761216,-121.613581,995.0,Paradise Senior High
62982012676.0,2017,629820.0,99,99,1.0,6.0,39.762183,-121.612964,57.0,Paradise eLearning Academy
62985004653.0,2017,629850.0,99,99,156.0,953.0,33.90123,-118.152572,4722.0,Paramount High
62991004657.0,2017,629910.0,99,99,85.0,0.0,36.615289,-119.526011,894.0,Parlier High
63003004703.0,2017,630030.0,99,99,270.0,257.0,37.470551,-121.137841,1738.0,Patterson High
63021004712.0,2017,630210.0,99,99,290.0,244.0,33.800446,-117.223745,2306.0,Perris High
63021004992.0,2017,630210.0,99,99,603.0,606.0,33.664487,-117.1902,3191.0,Paloma Valley High
63021011184.0,2017,630210.0,99,99,120.0,0.0,33.791769,-117.23426,1017.0,California Military Institute
63021011848.0,2017,630210.0,99,99,562.0,288.0,33.741476,-117.137709,2831.0,Heritage High
63025004715.0,2017,630250.0,99,99,68.0,277.0,38.243499,-122.5995,1706.0,Casa Grande High
63025004723.0,2017,630250.0,99,99,66.0,348.0,38.227136,-122.646154,1338.0,Petaluma High
63033004731.0,2017,630330.0,99,99,222.0,177.0,37.823405,-122.232523,813.0,Piedmont High
63033007819.0,2017,630330.0,99,99,12.0,1.0,37.823471,-122.232475,60.0,Millennium High Alternative
63036004736.0,2017,630360.0,99,99,80.0,0.0,39.010189,-122.055515,436.0,Pierce High
63060004752.0,2017,630600.0,99,99,140.0,679.0,38.019487,-121.884542,3529.0,Pittsburg Senior High
63066004757.0,2017,630660.0,99,99,65.0,438.0,33.892148,-117.856135,1955.0,El Dorado High
63066004758.0,2017,630660.0,99,99,102.0,347.0,33.869232,-117.803356,1664.0,Esperanza High
63066004773.0,2017,630660.0,99,99,138.0,806.0,33.877734,-117.867771,2729.0,Valencia High
63066008754.0,2017,630660.0,99,99,10.0,0.0,33.90162,-117.864531,212.0,Parkview
63066012429.0,2017,630660.0,99,99,103.0,457.0,33.898481,-117.789129,1795.0,Yorba Linda High
63075004781.0,2017,630750.0,99,99,74.0,140.0,39.108325,-120.965471,601.0,Colfax High
63075004782.0,2017,630750.0,99,99,118.0,453.0,38.830497,-121.182917,1752.0,Del Oro High
63075004784.0,2017,630750.0,99,99,56.0,181.0,38.895282,-121.069922,1306.0,Placer High
63075011002.0,2017,630750.0,99,99,21.0,13.0,39.017932,-120.835429,207.0,Foresthill High
63117004819.0,2017,631170.0,99,99,39.0,0.0,40.302334,-121.230168,173.0,Chester Junior/Senior High
63117004821.0,2017,631170.0,99,99,0.0,0.0,40.139883,-120.944433,81.0,Greenville Junior/Senior High
63117004825.0,2017,631170.0,99,99,14.0,17.0,39.801225,-120.466612,262.0,Portola Junior/Senior High
63117004827.0,2017,631170.0,99,99,10.0,48.0,39.939,-120.937171,301.0,Quincy Junior/Senior High
63123004831.0,2017,631230.0,99,99,53.0,0.0,38.915117,-123.699055,142.0,Point Arena High
63132004840.0,2017,631320.0,99,99,2.0,129.0,34.040885,-117.75577,764.0,Fremont Academy of Engineering and Design
63132004841.0,2017,631320.0,99,99,52.0,148.0,34.068383,-117.78928,936.0,Ganesha High
63132004842.0,2017,631320.0,99,99,121.0,275.0,34.037465,-117.752513,1881.0,Garey High
63132004855.0,2017,631320.0,99,99,12.0,47.0,34.087323,-117.744827,427.0,Palomares Academy of Health Science
63132004858.0,2017,631320.0,99,99,102.0,232.0,34.085056,-117.741189,1199.0,Pomona High
63132007136.0,2017,631320.0,99,99,149.0,317.0,34.021961,-117.779769,1631.0,Diamond Ranch High
63132008730.0,2017,631320.0,99,99,22.0,54.0,34.061924,-117.723215,327.0,Village Academy High School at Indian Hill
63153004890.0,2017,631530.0,99,99,106.0,624.0,32.966749,-117.122079,1915.0,Mt. Carmel High
63153004893.0,2017,631530.0,99,99,158.0,661.0,32.999045,-117.025455,2262.0,Poway High
63153010004.0,2017,631530.0,99,99,237.0,621.0,32.995395,-117.066223,2359.0,Rancho Bernardo High
63153010632.0,2017,631530.0,99,99,111.0,1022.0,32.967085,-117.148379,2358.0,Westview High
63153012216.0,2017,631530.0,99,99,121.0,994.0,33.015119,-117.12162,2168.0,Del Norte High
63171004908.0,2017,631710.0,99,99,23.0,463.0,33.026922,-116.869138,1487.0,Ramona High
63171008945.0,2017,631710.0,99,99,1.0,24.0,33.026426,-116.878444,246.0,Mountain Valley Academy
63201004923.0,2017,632010.0,99,99,193.0,15.0,40.176902,-122.249879,1536.0,Red Bluff High
63207004946.0,2017,632070.0,99,99,57.0,495.0,34.055046,-117.170982,2325.0,Redlands Senior High
63207007268.0,2017,632070.0,99,99,91.0,463.0,34.061293,-117.128734,2154.0,Redlands East Valley High
63207012254.0,2017,632070.0,99,99,124.0,379.0,34.081567,-117.192281,2168.0,Citrus Valley High
63207013458.0,2017,632070.0,99,99,5.0,1.0,34.060099,-117.192287,100.0,Redlands eAcademy
63227007335.0,2017,632270.0,99,99,89.0,0.0,36.00954,-120.12969,628.0,Avenal High
63237001126.0,2017,632370.0,99,99,496.0,121.0,34.090195,-117.354528,2764.0,Rialto High
63237004990.0,2017,632370.0,99,99,365.0,27.0,34.123527,-117.378559,2419.0,Eisenhower Senior High
63237011103.0,2017,632370.0,99,99,534.0,85.0,34.147546,-117.401858,2385.0,Wilmer Amina Carter High
63255005018.0,2017,632550.0,99,99,20.0,352.0,37.967923,-122.286741,1382.0,De Anza High
63255005022.0,2017,632550.0,99,99,115.0,420.0,37.907454,-122.294547,1482.0,El Cerrito High
63255005037.0,2017,632550.0,99,99,45.0,165.0,37.924903,-122.329107,881.0,John F. Kennedy High
63255005052.0,2017,632550.0,99,99,18.0,240.0,37.990502,-122.286324,1136.0,Pinole Valley High
63255005055.0,2017,632550.0,99,99,8.0,269.0,37.95237,-122.346061,1511.0,Richmond High
63255008691.0,2017,632550.0,99,99,74.0,338.0,37.99937,-122.2529,935.0,Hercules High
63261005074.0,2017,632610.0,99,99,216.0,152.0,34.231448,-117.208422,982.0,Rim of the World Senior High
63288005112.0,2017,632880.0,99,99,9.0,235.0,37.741307,-121.129611,923.0,Ripon High
63311005123.0,2017,633110.0,99,99,16.0,37.0,38.416176,-121.529882,164.0,Delta High
63311005125.0,2017,633110.0,99,99,36.0,69.0,38.155266,-121.697704,385.0,Rio Vista High
63315005131.0,2017,633150.0,99,99,129.0,359.0,33.913449,-117.428632,1918.0,Arlington High
63315005154.0,2017,633150.0,99,99,174.0,296.0,33.982096,-117.346113,2294.0,John W. North High
63315005156.0,2017,633150.0,99,99,186.0,430.0,33.951343,-117.368717,2607.0,Polytechnic High
63315005157.0,2017,633150.0,99,99,70.0,399.0,33.94025,-117.414445,2154.0,Ramona High
63315008268.0,2017,633150.0,99,99,176.0,669.0,33.883698,-117.33391,3178.0,Martin Luther King Jr. High
63315012176.0,2017,633150.0,99,99,5.0,4.0,33.940499,-117.380126,110.0,Riverside Virtual
63315013103.0,2017,633150.0,99,99,37.0,123.0,33.968479,-117.312329,661.0,Riverside STEM Academy
63363003513.0,2017,633630.0,99,99,174.0,564.0,38.763309,-121.333386,2122.0,Woodcreek High
63363005190.0,2017,633630.0,99,99,98.0,443.0,38.728733,-121.261169,1989.0,Oakmont High
63363005191.0,2017,633630.0,99,99,320.0,426.0,38.757877,-121.276126,1985.0,Roseville High
63363006168.0,2017,633630.0,99,99,128.0,974.0,38.732163,-121.212195,2046.0,Granite Bay High
